did	duration_xi	duration_sigma	duration_mu	gap_xi	gap_sigma	gap_mu
did:plc:77jiymc5rjafkdx4h3l6msj6	0.1666204123972165	178.14238521273617	0.0	1.3672721921757023	591.6302980520358	0.0
did:plc:77ydixos5rj7uq723t4rg44w	0.19483268426661887	98.01171562644785	0.0	0.606762803622061	2334.66211210911	0.0
did:plc:7a2h3gi62i5swxeket3h2yiz	0.0002300272340450375	0.0002300272340450375	1.0	1.676244442847746	87.1647110280828	52.0
did:plc:7ahpr6usbzzkglg2vgdomp7s	0.454724568135757	160.712910427949	0.0	0.7319858845709972	551.9552991264422	0.0
did:plc:7az3benrab4zne6axvjw2zi2	0.301833335850077	39.2166992763134	0.0	0.27430628641686006	4451.671468955035	0.0
did:plc:7b477umozvmb46cmwmtik4qm	-0.240570800927449	645.99945503741	0.0	2.582060909193495	116.19274091370727	45.0
did:plc:7bqlcd7d6qx42w5kti7sa25c	-0.307874463513749	609.630596190851	0.0	1.869600274126271	599.173433919333	0.0
did:plc:7bu6crsflank6x3gw4qcge23	0.1669885401881232	154.93762698156652	0.0	0.823416245120274	2550.868950136153	0.0
did:plc:7bx6ks4hegfffwikddvfiooi	0.383971161553988	206.651421264883	0.0	0.7383930875738639	1413.1209191612547	0.0
did:plc:7cgmlfjmi7d7b7mysntmk5b5	-0.162484075540778	874.249307987448	0.0	1.5040350025627334	226.56638495314775	0.0
did:plc:7ci5n5ratvpzc3tnanmdpxuh	0.172389020859764	113.501371533695	0.0	0.7260365656342158	985.6410768945599	0.0
did:plc:7clspctikalivcrzqthdk3pp	0.12324597414781505	424.9146021754178	0.0	1.2799713272475735	189.68120122231798	0.0
did:plc:7cmieytclxni4psar775n5fy	2.1224920328709422	2.1224920328709422	1.0	0.8025495817619235	2520.907505523315	0.0
did:plc:7ctm6o76wcduyywr3bkpckpd	0.16421172219562186	317.9233634908067	0.0	0.8311083971059753	699.4504750761162	0.0
did:plc:7ddwnpipoqe2kwnsrliqvmh4	0.28361013413672	196.250467957752	0.0	0.5017103656491435	1217.7291652358406	0.0
did:plc:7dlrpifqkw77f45iy5pcvv62	-0.680234718112333	94.033500572702	0.0	-0.564431858127969	36134.8699562615	0.0
did:plc:7drur3sxovbfqkr4lslg7u2t	1.7325369594321725	1.7325369594321725	1.0	0.620935531010025	5326.87977841896	0.0
did:plc:7dzk3wwjgkx7te42uaeypgzz	0.243197089855254	180.544387441147	0.0	0.9822245556180378	2824.591582250458	0.0
did:plc:7e7z7mmoce3t6a4fhvfwnhnd	2.259684156110286	4.519368312220572	2.0	0.8618846814262928	2986.430296102797	0.0
did:plc:7eab72phbn6ai3u6sag46zug	0.324365054286029	176.250808005234	0.0	0.8793776054341598	1102.8706395653269	0.0
did:plc:7ebieb72hbq3oqfdq5tyi54l	-0.190441007504985	134.789444839305	0.0	0.112908964639471	8299.82477941802	0.0
did:plc:7egcllj7rjhv6sj7cdqaxxsa	1.5979427003899855	1.5979427003899855	1.0	0.4999844323304123	4035.5711801970156	0.0
did:plc:7eq2xcmvvjfohldebwc7xik6	1.2578550744384824	62.89275372192412	50.0	0.586159314502755	1539.26693333106	0.0
did:plc:7eutoutgeaxrcvzocdb6mh47	0.125783173403162	607.413257408017	0.0	1.0081052961017878	255.14219060751157	0.0
did:plc:7eyaft4k26m3hphwgksrdrbd	-0.254054634692503	186.234471628901	0.0	0.7212886447354893	2473.1787513557856	0.0
did:plc:7f5ppet5lohuo3usnqewf3a5	3.48868271587071	3.48868271587071	1.0	0.331803530051853	2041.09436047271	0.0
did:plc:7f7xzyi46ifsthn7ig2qzkq6	0.3392390116654954	326.8524473286935	0.0	1.5398767248688194	924.265103549713	0.0
did:plc:7fblszpvh42mmf3fcbig3gv6	0.264590620364227	144.01552032429265	0.0	0.531148386299017	2474.823282576	0.0
did:plc:7fdn3mdbcjofnd555mchqrsk	0.1462208782767611	229.0516141389631	0.0	0.3565034501268093	2867.786524418106	0.0
did:plc:7few7d6pryj255ojmtmb2cbx	0.157939091966038	223.033027044745	0.0	0.7477568484133742	912.9576129602588	0.0
did:plc:7fhbovcf4ngvkeyqeexwlzvc	2.372182780269918	2.372182780269918	1.0	0.574698484136237	5545.19402752164	0.0
did:plc:7filn2jqemplwgqcxcxs43yd	2.2445133729333677	4.4890267458667354	2.0	0.681782904411576	3944.02353150751	0.0
did:plc:7fjqyvyu5znqwhqyeuzzhazi	0.7056582841811454	4.939607989268018	7.0	0.7298574098622226	2701.5485079895225	0.0
did:plc:7flmq4g2ytgtdm3pfycot3wg	-0.373151854488554	271.243165374413	0.0	0.7673520818332099	999.767633960221	0.0
did:plc:7fpbwdh6st3way34zm6bf6zf	2.773081270368134	2.773081270368134	1.0	0.5839056783244719	952.1366162439833	0.0
did:plc:7frqtmnoeaannzlfljujmx4i	2.7577790260032775	2.7577790260032775	1.0	0.30522166000508716	5143.619300037979	0.0
did:plc:7fxjovrvcmqbak4onkppfpin	-0.438833432274943	228.097558888885	0.0	-0.500064650722836	28572.223242153	0.0
did:plc:7gepzhk7vr6xkulsfjdy3axi	0.3653848636129176	61.804706051753726	0.0	0.521258412603796	1921.92409891606	0.0
did:plc:7giqfwdbob3yrxvxdgm7plrf	2.334734096336805	2.334734096336805	1.0	0.380082732517416	3592.58954823277	0.0
did:plc:7gz7tzznujpfmzdp3duc423j	2.4008751195817095	2.4008751195817095	1.0	0.448960399651091	3092.12192006571	0.0
did:plc:7hb74ojmbkv23cvaedfihcs7	0.22055227952430762	158.06158770663885	0.0	0.7338991631315658	1910.7378149607712	0.0
did:plc:7hcrx56j6cw7q6niqcgcvnsa	0.41289365749790613	123.2863636801744	0.0	0.6936777670199138	1928.0424303139669	0.0
did:plc:7hniwi2llx4oyyybl32334wb	2.442275827013244	4.884551654026488	2.0	1.7561234842670885	547.2068566539061	0.0
did:plc:7hpcxynwl7iyrtbnm5hurici	0.392358608719806	183.400991689341	0.0	0.9364682087884376	1461.138553100275	0.0
did:plc:7hyuu7b27szndl5x6nbhlnhj	2.667399467308458	2.667399467308458	1.0	0.557023346304238	1478.37783427147	0.0
did:plc:7i37hqx237quufkithqtuif3	-0.301665436318741	298.934928352296	0.0	1.2760602667227023	520.6281400914548	0.0
did:plc:7iguwec4pmgoy5truivyac5g	-0.202170852890734	679.480386136291	0.0	-0.333239519761446	21596.1421403316	0.0
did:plc:7iqirmxnkl76yopvnmytmfvy	0.280346836635549	118.482034561007	0.0	0.6911988908644389	1030.6719800359688	0.0
did:plc:7izf6e3gogz4zxfwy4fnskjy	1.2024552651721694	1.2024552651721694	1.0	0.30375134621435	7532.35820949317	0.0
did:plc:7j7om3fcsiuxjrblosdods5r	-1.06854787278741	1016.18902702083	0.0	-0.267969019031599	24752.7705544592	0.0
did:plc:7jaxkfoqnj4nupfp2pipxrk7	0.478802286215647	171.602099848348	0.0	0.4383958236485411	1813.9860764664877	0.0
did:plc:7jmfwfvvwctaqyrke2f2stur	0.477768907868641	100.664682652241	0.0	0.5899192977416413	1032.941331090948	0.0
did:plc:7jq7o66vgysipo7ferqny2wv	0.319582165402029	144.40891339024586	0.0	0.8707917702737716	1436.6934612701368	0.0
did:plc:7jyg4n5nnipzzy2zhn4jesrf	0.4498087161937153	132.09405988696108	0.0	0.6693076899154367	992.2695885104714	0.0
did:plc:7kdfo5anpf5zar2cbjv3vvud	0.21622762177372262	169.65629106019716	0.0	-0.105631785542536	17684.8720119374	0.0
did:plc:7ks3bcquxzahcjapkpf2dw6f	1.8986875302743063	1.8986875302743063	1.0	0.03914039162465588	11944.431673840903	0.0
did:plc:7ktcrg4atcf7wtf4gsz7uiik	2.325499294220673	2.325499294220673	1.0	0.356036762352718	2698.75273716367	0.0
did:plc:7kvu4vizo7ez5vmbjc5k23ke	0.481553543955466	60.3733100960637	0.0	0.5437045654522586	2266.8625675483163	0.0
did:plc:7kzgb37lnarze3lb4g7si6mv	0.5368970692083979	87.86363219450355	0.0	0.5080615590204264	2759.5044653875475	0.0
did:plc:7ld77z4yfmfuy7qjcjw5j2xr	2.16065015841845	2.16065015841845	1.0	0.520729799332055	1397.85106685492	0.0
did:plc:7lk2ea67pioh2e7tqj5n7whh	0.495057133505488	289.545605413073	0.0	0.8858759637713707	741.3202602227141	0.0
did:plc:7lo4akvfly5c2oxhl2bfzhpk	-1.23570461649868	370.711384949605	0.0	0.5633682930227008	832.0096585651821	0.0
did:plc:7lp443a5ewcljfgd2plkblig	2.6796553657180158	2.6796553657180158	1.0	0.5621830948159133	6480.43277909295	0.0
did:plc:7ltygigaq73clipjyowsemti	0.281212169024966	216.640535294327	0.0	1.3250769192697276	493.2983261337908	0.0
did:plc:7lvanq2uoz4p5bbcbbyyybfl	2.954509002461135	5.90901800492227	2.0	1.115560686002964	511.146878824625	0.0
did:plc:7lxdq5sz7mzqzlqsbwpa6dra	0.343660682030764	201.35073367921	0.0	0.9046246445262064	1808.9833408799418	0.0
did:plc:7m7ijlb2443awtwilqpoqpx3	0.42112950119162	205.367371505623	0.0	0.9217891725594006	614.4416434956462	0.0
did:plc:7mcc5z6i7exrmmv2qzxgn73r	0.5300481752801881	270.4663569385484	0.0	0.4701773917204663	1408.4470025109213	0.0
did:plc:7mlugx2yyjagb3l7t552rfgh	2.5924421815233316	2.5924421815233316	1.0	0.11930381045858243	13965.018628186697	0.0
did:plc:7mpqkgxtcb2igyniqwzq4ggl	0.19673629676954607	170.22415619552874	0.0	0.7482067677216987	957.3472116155672	0.0
did:plc:7muwrvouhiol3ezyu7xltjee	2.7780315813744423	2.7780315813744423	1.0	-0.230335956826111	13827.9114350091	0.0
did:plc:7mzjqjieb6tbxfrtpq3u7gzw	2.8456099420655083	2.8456099420655083	1.0	0.9477223976541117	1871.7361392337457	0.0
did:plc:7n7hdf33dnxr3eiyz66de2oj	0.4041990893747496	167.73072384156518	0.0	0.9095974407540451	851.9965472057206	0.0
did:plc:7ne5g373vtavgmncfp3xchmi	3.041763094370695	3.041763094370695	1.0	0.7092619442035157	1408.2210686997919	0.0
did:plc:7nfyfqhed6xof75a2lmpexxi	0.414398645458409	55.8806059693659	0.0	1.3678628090232634	1712.3567123696423	0.0
did:plc:7ngybxxi6gyo7dnh6ctkwyok	3.1322016531281127	3.1322016531281127	1.0	0.9989312319504663	1971.3312740317688	0.0
did:plc:7nk56pnizch6subxbqsmow5p	3.106426909359211	3.106426909359211	1.0	0.691279774903585	3626.85868820928	0.0
did:plc:7np7avkbzrgnthhkfsx77p6l	-0.302571567519419	184.00922261573	0.0	0.30454066196662477	9218.698253083725	0.0
did:plc:7npggdpmiqczdn3uerhop52v	2.4477775496509695	2.4477775496509695	1.0	0.6007000036573601	1973.5218600557046	0.0
did:plc:7nri5gb5l6mxqpjlwb22xt3f	0.352986711723819	229.602202250382	0.0	0.6506918269508734	1166.619758215026	0.0
did:plc:7ooy3yqslvzsbn5q7fqtqbge	0.5160637656528839	310.12609240979464	0.0	0.8248157808108196	521.3109962167605	0.0
did:plc:7oujosyam4lzrbfpubcrxogl	3.173503605892552	3.173503605892552	1.0	0.590875589588342	1477.55791403602	0.0
did:plc:7p6pezxyq3fr3fza4e4gdpst	0.14728967771039186	408.54611438157673	0.0	1.1162125741046152	382.095969101323	0.0
did:plc:7pd3um453euiodh3wan4zvo7	0.2544078453513945	238.17425071078316	0.0	0.7589256690614209	525.12725966276	0.0
did:plc:7ppklr7jtec3kzdtvbduunal	-0.362075455732058	861.364621475878	0.0	1.8503014150389736	371.5705897799969	0.0
did:plc:7q54sgdy5ncd3pqhrdwvjvzv	-0.464729514097321	161.68214500456	0.0	-0.139377274690984	21019.3432347264	0.0
did:plc:7q7zyomanocr4zsymm2kwl2n	0.20847549135610574	118.90740904842947	0.0	0.5115809694181853	1978.7968304585897	0.0
did:plc:7qahywuiac2oubiucpivwgjc	3.056580204325626	3.056580204325626	1.0	0.8775156835533449	605.3822004284372	0.0
did:plc:7qdn7xt2kyikgx37xfxywn3w	0.126505687052611	206.872366295163	0.0	0.720586547544882	866.4476427860952	0.0
did:plc:7qenkd5xsoq5mus2zo4plrux	0.833485938240223	0.833485938240223	1.0	1.5764753083577878	498.16619744106094	316.0
did:plc:7qixryieb3qcydaqdkzzhwxj	3.084820753871127	3.084820753871127	1.0	0.703085873367748	2486.48264801225	0.0
did:plc:7qjzsfiewuzmrmrdqbtlvbgm	2.2495432088556213	2.2495432088556213	1.0	-0.397212647668231	19605.6797362177	0.0
did:plc:7qrp4vmzz2fytesmy6dxub3b	0.21384461621526213	148.29382598214283	0.0	0.596667584595496	1501.43269755632	0.0
did:plc:7qubhq2unzwnh6hi2tcy5ink	0.5653738969753972	96.34004868868851	0.0	0.6270375871995013	2895.6845765982407	0.0
did:plc:7r3xfd3jlogwa22d4ozbppea	0.104422370623242	606.036874196759	0.0	0.7142591449901362	439.17959216764183	0.0
did:plc:7r4n5s7eldg72f57vy2ile6a	2.594501550088429	2.594501550088429	1.0	0.8344848478241196	1842.0794433903784	0.0
did:plc:7r727eoxe2fvhrjw67iah2kj	0.30936505850318	156.87533680577	0.0	0.7461682388599892	1339.0302407843094	0.0
did:plc:7reyoimfrrhwcfowjlr6mlcp	-0.181997840656939	338.784961926717	0.0	0.772564962074076	1052.0166119811843	0.0
did:plc:7rgxfduvo5clltbaq5tkb4g4	-0.793512514025437	374.927535513241	0.0	1.2622588168493671	669.878587351232	0.0
did:plc:7rjgvawicjyi4o2tggvoq3r3	-0.291446145879363	300.146939333618	0.0	0.05018421639227276	8845.887621796393	0.0
did:plc:7rn4wmo7t3ufztj3e5jy6miq	2.962030018409289	2.962030018409289	1.0	0.495788783375552	2187.84073246703	0.0
did:plc:7rnxf57reae6o4dfikizygdm	0.246548250795451	178.642583123015	0.0	0.5670929564173164	1295.472504827411	0.0
did:plc:7rpubjrok575za4wn536hoel	-0.53597454568306	585.991599989039	0.0	0.9636375627550153	2567.6735028127036	0.0
did:plc:7s6semw2zznhhm7ehiy4lctg	0.276770823179249	80.6049402021809	0.0	0.7934101800627914	1412.0960877112416	0.0
did:plc:7saqhwmlx4tvlc7yq7ac2f32	0.419724539100164	81.0162609815494	0.0	0.6806985722765511	2622.1835307011625	0.0
did:plc:7sbmp4d7uaybccgj7ojjwo2h	0.6254898443600356	0.6254898443600356	1.0	1.8851386420795433	393.99397619462457	209.0
did:plc:7sbodm3i5jrolr74z7bmcjem	-0.512246859761943	333.611117234997	0.0	0.6680033361241118	2949.624946848818	0.0
did:plc:7sbthgynlfyozgrqoyd7gv4o	0.0959241643119158	270.670708821292	0.0	0.6968740784002825	496.26032009880663	0.0
did:plc:7seet3dcvgnybrhjyaq447nr	2.7588162410791988	2.7588162410791988	1.0	-0.29214221865716	19868.4677156095	0.0
did:plc:7snrqcxlyyhmmii7pumqvaxv	-0.187299925627526	253.263737887735	0.0	0.9524202975591739	749.6839253365805	0.0
did:plc:7swcrm5aniyca53f45ldmxiz	-0.468458808213856	900.494675679122	0.0	-0.266937185303235	21879.7010558744	0.0
did:plc:7sxt4ofxmgqnhjwq3ueuhsog	0.370080979082328	200.143565423011	0.0	0.8299851827386762	868.0223112592444	0.0
did:plc:7szppfzbb3rtlujvpv65fjlh	2.4916838897484754	2.4916838897484754	1.0	0.521551186018085	6410.99821608644	0.0
did:plc:7t4lyh234zqwgqjozj2imwvx	-0.332552358525348	292.071292911128	0.0	1.410707400422344	513.4453591392682	0.0
did:plc:7t6ljmgholbts37srq2e7sgj	0.24870415316619185	193.3414183703283	0.0	0.7810161469332336	1226.7186963475344	0.0
did:plc:7tebye3kdhj5bcs3ozkdutlj	-0.183095114257823	283.724079588753	0.0	0.9965825541185808	657.4186744832905	0.0
did:plc:7tfdrlekctmsvf5xefn3ilfp	2.360890521469023	2.360890521469023	1.0	0.220692352584417	7413.94291716794	0.0
did:plc:7thx574w4wv7lmulh5lxnpnz	0.5108467731832065	0.5108467731832065	1.0	0.4991060950104048	1207.3376438301693	2419.0
did:plc:7tmxrxohruvrlq6fpqhxvvhi	0.0419329557597209	547.847696501832	0.0	0.924603165587872	283.63029614268595	0.0
did:plc:7tpn6ej3ropqedenijprxdt7	-0.356917109805251	453.569340477317	0.0	1.8579788220710955	312.64854085413504	0.0
did:plc:7tpymym5sarzzyhrclqvmvi3	-0.281202889870327	691.780613907458	0.0	2.36247143029319	381.843184826497	0.0
did:plc:7ttheoafkxfq2e7og4hzemxt	0.383336584204768	155.342090433931	0.0	0.5514249475722018	2036.9355186079745	0.0
did:plc:7tuybuibkfwrl4x5h53m5pty	0.2413352452023486	339.97441557372764	0.0	0.9005469078398299	1535.8941980191312	0.0
did:plc:7tvm6th5n6of77zrfn5ntyjl	3.116645493709622	3.116645493709622	1.0	1.0152973428320922	945.2862926807422	0.0
did:plc:7tvnnnauotpmj44erlnf5nne	0.176271617107167	214.278553803758	0.0	0.810412911728007	1097.01103397908	0.0
did:plc:7tw74iw3el5sk6rl5dgmyrx2	0.209717918284858	230.275196607068	0.0	0.6732031139620576	754.5315334295749	0.0
did:plc:7ua2zegyvkhswmksz4l5xk2s	-0.308975026079455	158.838665848782	0.0	0.464065470883165	5595.22172272961	0.0
did:plc:7ueggyxddvwzfsgrxav7m3ob	-0.824353374891023	529.609581490087	0.0	1.28269765705667	395.42985898111834	0.0
did:plc:7ulgnpe45injem5wrnr3pc4c	0.520494841799009	44.1232724630866	0.0	0.5871115425776187	2895.503115614968	0.0
did:plc:7umo3cbjz7fhcost4yqj6jbo	0.479611728192391	125.429043715029	0.0	0.6573649027739877	1365.3898291824169	0.0
did:plc:7uo3l5kml4b6vqrsigjoqxyf	0.3373677699535093	196.97227779055018	0.0	1.1247142255404325	976.222467969574	0.0
did:plc:7uxzclkfg6g4bejzitmses4m	0.17157970085272056	309.72306379168583	0.0	1.9245785741751056	338.56788988160935	0.0
did:plc:7v5lg6ph4emjoknyti5mz55u	2.61794898338918	2.61794898338918	1.0	0.685216604015676	2752.5810198755	0.0
did:plc:7vfbzbdvobnqlvaiihj7o2bi	0.20730716947118957	95.86870331210592	0.0	0.742340274424476	1685.97676164934	0.0
did:plc:7vhqbvrbugccospsy3kefvfs	2.1795910872713957	2.1795910872713957	1.0	0.145612573838043	12668.0884504107	0.0
did:plc:7vizulhza5eniodwelkwpdpz	0.5032060396814826	491.1192776897963	0.0	1.0984082990908555	326.66558927671633	0.0
did:plc:7vjugfzkrjoh4fjqtxcu44wd	-0.703179340771827	306.739415782459	0.0	-0.309240377384383	24159.3069895349	0.0
did:plc:7vrcyetzhiyc6i6x2dqcyhqw	-0.195218665905685	316.578442951084	0.0	0.392846359142817	3144.48083480958	0.0
did:plc:7vs5tljuxjsksvv6cp2rbkwd	0.1574941499069963	127.378349124833	0.0	0.6268290374737444	1225.575676346957	0.0
did:plc:7vuxghsjkggfssqllpyxirbj	0.18944069574297512	324.7239995294358	0.0	1.2477024524881457	359.36459791393776	0.0
did:plc:7waod5y3c7b2hatbqzdbpp7v	2.756261086698038	2.756261086698038	1.0	0.682755972509652	2328.35253578458	0.0
did:plc:7wezy25y7gq5vzfmcdwunnuc	0.2786289547253831	3.0649185019792147	11.0	1.7263587457675293	1396.6242253259313	809.0
did:plc:7wfnr33dy7tlkprw24vunrnv	0.3148760331780394	572.4433034640546	0.0	0.8474777323180545	845.8108999311049	0.0
did:plc:7wiwouuxjdlxhw5tpf36vojr	-0.491475414321686	265.236463796662	0.0	0.8056445812824881	1793.322656635602	0.0
did:plc:7wq5q6t3rnrykbh2rregrqup	3.358883758145186	3.358883758145186	1.0	0.5537234935042458	621.4830632574675	0.0
did:plc:7wr666penonz7n757uvwlmvk	0.4318271221607079	60.39021686459266	0.0	0.825645682619902	3297.32374701622	0.0
did:plc:7wzyyhlir6kuuvxygwirp3ug	-0.443291185639284	287.71676287885	0.0	0.8071027855085448	1177.0531790196992	0.0
did:plc:7xbb2n5nqczrjjbuk4ksp64b	-0.286616741702739	500.532698248155	0.0	1.072348387895922	1359.5389651224334	0.0
did:plc:7xcwsfqehvsikdgks2hy7lhs	0.37881903060142996	121.45100450427469	0.0	1.0622729481267739	1256.9011092811465	0.0
did:plc:7xe3um5gcliwuihsbrs5fg6y	0.22245967568086808	117.50590791048272	0.0	0.351852980091848	4736.71157409968	0.0
did:plc:7xfjss64qwpgnncmyxwvui5o	-0.295027495488596	1063.69454120621	0.0	3.6091510061621803	101.05622817254104	28.0
did:plc:7xg3i3ax7xqiuxwb5fo4yjb6	0.26073009275912445	223.38828735950335	0.0	0.8907195085849046	1368.023286322621	0.0
did:plc:7xom2lzgpko56aevq7pgbktr	-0.375870117144123	263.220159848227	0.0	-0.252615172304023	24390.8867535152	0.0
did:plc:7xqdulmhei4crgvgc2qgmp2l	-0.381327890341203	253.00436495756	0.0	0.7900624977269628	1362.009103731822	0.0
did:plc:7ykfok72fwbwqjsyq7bl7ck7	0.15764175583413365	172.7839128106159	0.0	0.7732291027281432	1482.3303953535224	0.0
did:plc:7yuekk4dpcn7iocugh3hnhvf	0.46338047801814	166.050773429181	0.0	0.8320079008057538	824.9516236081968	0.0
did:plc:7z3hzqusaqmei7l2yxenamrn	0.28514129657208603	140.90306913850984	0.0	0.3610467423932574	4350.85895962999	0.0
did:plc:7z3vahddc7ines7qbxudn424	0.477115117977125	82.5744056713594	0.0	0.6971450307128647	1952.877604444984	0.0
did:plc:7zstcqetzxta4e2n5gmvmll4	-0.411026793212391	194.906034318116	0.0	0.8914365957962265	1503.1960429567391	0.0
did:plc:7zxtivzhzjouiekxy6w75kyr	0.4088784011726169	272.32322339621476	0.0	0.9365887622945438	350.66267594782136	0.0
did:plc:a2ek7r7uezz6hdb3jvpnbnhp	0.287082390739863	65.2017370793607	0.0	-0.144972854550952	12063.7629136424	0.0
did:plc:a2izwlqlurmczkqbfmdudhmv	-0.272790553988134	718.091200644387	0.0	-0.768476564907895	32952.673640814	0.0
did:plc:a2vpfvg4bdpkmyifan6xt5mq	0.23677032339196824	84.19688701153352	0.0	0.8126858432172887	1944.9493316202613	0.0
did:plc:a3jb57jgvnzwy4buxuqcbecb	0.278698018854081	47.5074720089159	0.0	0.7094124057690974	4160.427115296382	0.0
did:plc:a3lf5rywmkvrooduqcyitnxc	3.0535241004994926	3.0535241004994926	1.0	0.2659642494790039	5721.28654450542	0.0
did:plc:a3uzjh5cw7khqg4bmsbnweux	-0.162407664375695	281.134366921716	0.0	0.534204135082513	3044.71338999921	0.0
did:plc:a3vx65hezsahjmvdlfrtrurs	0.32946914062230337	241.8561716014644	0.0	0.8193830711954082	560.6023294211985	0.0
did:plc:a4745pqgbpqwlwyoqfbwnews	0.323059653732289	226.324280264596	0.0	0.5792405341701735	2965.576210577601	0.0
did:plc:a4jb5x5m6g5mqqg3c734xgvy	2.9589549181250563	2.9589549181250563	1.0	0.68069776240244	2889.5834491679	0.0
did:plc:a4u4bxustskxiix3xqmoel32	0.202280040801449	648.267509743707	0.0	1.377261631098066	288.4400047295113	0.0
did:plc:a5alxmfhcmzdmwlkzihcpthh	-0.384767912518205	607.809876881793	0.0	1.4349348948013563	549.3294134181986	0.0
did:plc:a5cexiprkp2zaymzmicz6swv	0.23651185696233415	117.46555818442316	0.0	0.6788523110641401	1294.7317180569216	0.0
did:plc:a5jq7orhqngo6w6cvjiyn3ax	0.16812456386657842	114.58518006851845	0.0	0.4687032185711269	1687.6599936776001	0.0
did:plc:a5k6itvcglnqchvj7xsuzo7u	0.291379687942718	300.344922768829	0.0	2.0316942375263727	246.05027741084822	0.0
did:plc:a5l3wi7nzbdgoj6u4brrotfj	2.363433854745808	2.363433854745808	1.0	0.5471578004390932	2120.774178976343	0.0
did:plc:a5plst555g2ttdhxyajjgoer	2.492150431666176	2.492150431666176	1.0	0.3842204477088751	2178.960227829597	0.0
did:plc:a5vctma57jifo7njb6xze6nj	0.29418956300243093	101.09324323786261	0.0	0.5940606317553953	2358.2523764837574	0.0
did:plc:a67hzqemvfur2ykyyf7yfzzn	0.53442660883051	0.53442660883051	1.0	1.15419907049826	1723.2192122539022	1493.0
did:plc:a6eivibmiipxyacgi46qf43s	0.2511854875249372	159.7905129812848	0.0	0.31834640856475	4124.70247050622	0.0
did:plc:a6eyl4vgkfuaumsdhsrdln7w	2.3809926132889445	2.3809926132889445	1.0	0.7180266764435496	3633.0416324079793	0.0
did:plc:a6fpafw7fpdzawa6ihhig3gs	2.4875305607151894	2.4875305607151894	1.0	0.469663654400515	5251.79651162566	0.0
did:plc:a6lmj6g6pbwhljyf5gsjdl6y	0.15724248901540583	256.97883207436047	0.0	0.7825986385195572	782.8392062868216	0.0
did:plc:a6w55icwtctqx7h27fkuv3sy	-0.508959331787744	237.11419778933	0.0	0.6611005414844816	2526.740753645462	0.0
did:plc:a7p2t3zko5zuqsqo7ctp5lnu	-1.15055737165601	98.9479339624172	0.0	-0.295664515953437	6650.96918468125	0.0
did:plc:a7vbz7c56sve3ayqlxvy3k6w	-0.291735051680028	300.229608885912	0.0	0.3347731430873093	4971.540351714533	0.0
did:plc:a7vpqc6jdnhrqyjhwdxllub7	0.0778297469258578	534.3765960301376	0.0	0.9935478147562319	664.0640015402989	0.0
did:plc:a7vz74vmuas5w6r7s4jy3hhn	0.188354097125705	189.818827557148	0.0	0.8644129551827129	1328.6355107196969	0.0
did:plc:a7wz5sw46n32hlbt3gjrypp4	1.65177978450094	1.65177978450094	1.0	-0.134659269037954	23131.6892036697	0.0
did:plc:a7ycduiplo3yssii7nicao6n	0.312389545306593	159.738259354404	0.0	0.6302481057539254	651.8136931502584	0.0
did:plc:aaazbmmz2uwizitnzk2wgvgo	3.1630222009837894	3.1630222009837894	1.0	0.568351630651675	1454.71211878459	0.0
did:plc:aapqzqpxffym4b6lyoh4kvng	0.234066659861281	110.133809133144	0.0	0.7308531884308662	2054.867231639416	0.0
did:plc:aaqyj43smtxguuh6v3yhrsl3	0.1606629206921776	436.27174715327334	0.0	0.6480583823120438	1337.1457089004473	0.0
did:plc:ab46z2z3ow7srovgukgyj3dd	0.173903870938864	122.363644560717	0.0	0.27180636429639005	3384.920204185553	0.0
did:plc:abdfjzceo2n4h2gjzpe735gy	0.233108236520594	294.014672152806	0.0	0.7372115795496647	715.3854509961723	0.0
did:plc:abfu42ahxwnwh7kzih3rkpx2	0.3195599025176101	417.50254772265424	0.0	2.0719077482384076	342.4584954517862	0.0
did:plc:abqdkpwhjistjtn56ckjojl4	0.18037283795355205	232.18311824698853	0.0	0.8531888228138221	965.2702729444624	0.0
did:plc:abu2ovdgycox4zpbzogg6lti	2.287606803128101	2.287606803128101	1.0	-0.103292018438576	13312.517650982	0.0
did:plc:abug3v6yxjeaw7mi3rlc3uk7	0.263688935960609	117.319675337227	0.0	0.7651162745575149	1568.566227171428	0.0
did:plc:abwgwuwfuqxgjuf5kq43ii2p	0.246989003238277	140.217334745898	0.0	0.5591157073693274	4414.246710508345	0.0
did:plc:ac6z5fplqsvukclagq2viqsu	2.670825386151798	2.670825386151798	1.0	0.7608271157767469	1983.960423723772	0.0
did:plc:ac7mkosbexcsn6smjgtbva6o	2.05525976051509	2.05525976051509	1.0	0.36424465744199336	6457.604007491438	0.0
did:plc:ac7obwnotejqe4i3f3ns6mos	0.300156179478106	81.7760784139796	0.0	0.580301063040571	2501.25670885902	0.0
did:plc:acglo4ret2f2wc5duqtispsa	0.8484955390086798	442.50688858232604	0.0	0.8345494492049461	240.33161241491635	0.0
did:plc:acqyug7uhpbmsd56yavbeue4	0.113965464236909	137.481483163924	0.0	0.4858613469642465	1128.598381794612	0.0
did:plc:acvr3qa5h3hqxwjitf37kqad	-0.290689917996125	185.100880302029	0.0	0.8391688256732446	1275.3045871948962	0.0
did:plc:acvur6bbxl4se7kvmcxtg3qr	0.358522882900131	115.352598662017	0.0	0.7747550833647706	1587.6644286193707	0.0
