did	duration_xi	duration_sigma	duration_mu	gap_shape	gap_scale
did:plc:t5ifflhcqvrbyyxlykdo6ka7	0.4432223556355539	200.53474822395015	0.0	0.745461445063119	12845.2187303589
did:plc:t5jhxnsn3jjphrhl3sysdwn4	2.6785841282363947	2.6785841282363947	1.0	0.733973677904806	10942.0654665085
did:plc:t5rlyfefpn5dsbjimnae6azc	-0.220249494447614	406.397207912969	0.0	0.627530800548974	2846.60839852
did:plc:t5u5gqujsa4x65wmorippyw7	2.63598443705307	2.63598443705307	1.0	0.60554414788825	5932.51306320302
did:plc:t5urltdqn3udl4c5yj2dyjtx	-0.223519470641361	648.480249685089	0.0	0.530595199872609	5502.83763661071
did:plc:t5vflcxkbsbb2w3dhosf2z4y	2.9311206176137503	2.9311206176137503	1.0	0.545190327408151	6059.90072353095
did:plc:t5xfqkrphz5cxjthe6jz7qf5	2.5422581967703373	2.5422581967703373	1.0	0.771498161418433	12370.7038042744
did:plc:t5yo32kjzevn32pg77mrw6zh	2.640410758813887	2.640410758813887	1.0	0.638200723831127	8796.3875109905
did:plc:t5ypu4ohmmdi4lvnrjpcfuxo	0.34066413091315273	252.82239600661794	0.0	0.68962020552879	4618.16666309392
did:plc:t65adofwqftfceurgfdek43x	0.15383016023447726	433.15037778698525	0.0	0.659690288393021	8545.59011981601
did:plc:t672glp2b2izxxdj2eerdkjm	0.401475625818786	53.2944875052349	0.0	0.616625083153617	6179.07672235368
did:plc:t6axylcc7lt4cowggtnaxj4h	2.7493185125405692	2.7493185125405692	1.0	0.628963164286702	7426.56470673452
did:plc:t6f7wz3dyuz4osvoa6juo7wp	2.178993018906519	2.178993018906519	1.0	0.702768795081821	7719.01844124397
did:plc:t6hagz3b2wo6x42qcvrfxfhp	1.5535030631589828	13.981527568430844	9.0	0.904898924249818	8712.28866040983
did:plc:t6iyzczkbgdc5noytg2msuxe	-0.1658243025709	626.505307125603	0.0	0.586101346018249	6664.18939550576
did:plc:t6jtxgafutpt6fcflnkteho5	3.406520132348106	3.406520132348106	1.0	0.582970857888205	3473.4824251683
did:plc:t6lunku325f5jewxgokld5oz	2.5390379094239703	2.5390379094239703	1.0	0.882409621633434	15516.7780773248
did:plc:t6s56bqozzjzq5bpdzhehb2e	0.260087264358095	123.815437329042	0.0	0.692932741443237	4397.92498448837
did:plc:t6u2zlbi653cnz5l76yln4mq	-0.549812287181369	651.597333136528	0.0	0.459226382893916	6436.02372633511
did:plc:t6uja4bu44bszkoqrp5yacxc	3.2841464251915706	3.2841464251915706	1.0	0.793647526883493	17968.2667811472
did:plc:t6uru4ssaz4dfjb7kygrr2h3	2.985923406176311	2.985923406176311	1.0	0.825615568457722	12878.7863431214
did:plc:t6w3j23pxaj7m3j3ep2uqzou	0.368143034530583	249.760335274629	0.0	0.575201637346154	7308.87485696894
did:plc:t6wje43ofop7tmonjn6zaqi3	-0.350202234001932	508.878994072906	0.0	0.553880134907607	6771.36426884745
did:plc:t6yzziwik4xsovqh6faeumut	-0.681041437170418	362.051285034214	0.0	0.518098678716895	6838.08788055818
did:plc:t7ftzhvwfzky3x7eyprqma74	0.448794440223721	225.114513500336	0.0	0.64443614250525	5693.37369958246
did:plc:t7g2qywk7ekwaeflxpvuth35	3.0791332520454753	3.0791332520454753	1.0	0.618033004558554	6885.7231445
did:plc:t7iwrhynpcy5lbtyhwno46ok	-0.262490982134845	567.454089076182	0.0	0.674792837834025	5497.53578842313
did:plc:t7lbymb5ddcgk2uixt25tpw2	-0.43691417702158	241.050761152593	0.0	0.677499493379578	10344.4913232946
did:plc:t7nw455jkjsp23kdrefw4mjb	-0.230835206617155	218.460028292698	0.0	0.685270824597318	4739.53180036462
did:plc:t7okfbzuxqrlrcnuliluncpf	-0.853795055794344	1100.23180881323	0.0	0.678366839216901	15292.9276894217
did:plc:t7pk356uqhdjwezqxu37azfu	2.750017567112693	5.500035134225386	2.0	0.705184416717033	5335.42729119158
did:plc:t7vk4ihlsgwzwjhai5jt76qd	0.343075613105424	147.794598160664	0.0	0.539231091370078	5906.53367345305
did:plc:t7wnf5yh3l4srycne37liubf	-0.529762328989873	622.414295309228	0.0	0.64788024053599	11364.6500553789
did:plc:t7yiw3bgipv3whix7l2sj2ys	0.32636658041012634	55.89906443737944	0.0	0.710963021686274	3870.37441790841
did:plc:ta2vmplhgeiwyuy5lgwvo3gx	-0.170763225813132	796.487025060043	0.0	0.604457442764882	6227.52057716383
did:plc:ta62yweuuksgtrve6jy3ltpe	-0.596708940088603	373.450449891544	0.0	0.596813490560314	12996.8777564544
did:plc:ta7rvpl2rb3lb27cop75nq6z	-0.0547436512013254	559.19835136574	0.0	0.488452478103531	5692.73067978001
did:plc:tabnsqrf7ds76bvfxxqojsf2	0.223930838961884	264.948194858245	0.0	0.730120072841937	6403.13754980806
did:plc:tac7tmhjwrujgchhgdywsale	-0.477916932793329	870.15151986465	0.0	0.728433778474556	17063.7192501205
did:plc:tace7jxqrd4xx5veagr2zenl	-0.499353783737146	890.357562634647	0.0	0.646284485626591	14121.8774474543
did:plc:tadjmz4bdm7pupqpittgg7tn	2.974602975547481	2.974602975547481	1.0	0.692665269224156	13338.604868188
did:plc:taindce7zc5bkuhwitnomh7x	3.039176617409171	3.039176617409171	1.0	0.618631773124258	11726.8986354887
did:plc:taj7e6wlqszpdi4dy5swap2j	0.3277407236500616	97.29377570815537	0.0	0.778198363459261	10488.5448399486
did:plc:tajup7fbpdheb7njcoo34fjf	-0.360893058974573	566.832903147728	0.0	0.503883376246668	5541.36816706718
did:plc:tak4u4iva3xj4gidqa46rpxd	0.34109554188939184	97.3401739318949	0.0	0.734871247431013	3997.86822366925
did:plc:takbbctce4x2owlhjhjsritp	0.263335763197326	178.834939080781	0.0	0.694813712339587	5352.7973855554
did:plc:taoeridu6xn2dpfpc3x4pbzu	-0.787894401061958	623.885829900531	0.0	0.537598153576209	11015.8282862612
did:plc:taohtjlslitl67pdu5ulzxh6	0.456440027085772	130.294282091357	0.0	0.848657145160475	8729.92358492463
did:plc:taqbxrmkqzvd3rtssw6ahcmp	0.514394141555771	153.524844108611	0.0	0.724412323472878	12096.845850189
did:plc:tark4bw74zsetgrbqvmkc4fi	0.276305149120851	186.499184020502	0.0	0.532785071383934	6158.323412917
did:plc:tarskkcuabxmupy7x3c5unmi	0.478590408290334	153.967189401723	0.0	0.571578295821259	8316.39384114096
did:plc:tasnz7d5wlj6dj7xczekzxhq	0.43028728289932733	283.6146067124981	0.0	0.549944867675011	5294.95138333668
did:plc:tatotvbn6xcuhtc5u6tfi4ug	0.3389038247168416	355.1412991811129	0.0	0.617503971654646	4949.91990140972
did:plc:tawk2763kqeth2sb4akfx6m7	2.702146800721976	5.404293601443952	2.0	0.575588944074681	5280.84256777376
did:plc:tawqqylfdvunjgoumlcxogbv	0.528753394882096	256.892020418781	0.0	0.628658426861915	5199.23095112803
did:plc:tayob5ssm43skjwnmnggzzrz	-0.291028355953228	289.687797289627	0.0	1.03507726637554	10111.8552813958
did:plc:tb3jjtlxnlbxt4mlv7u5skjm	1.520694246847719	3.041388493695438	2.0	0.64788428522639	6404.33994020861
did:plc:tb3zfon5kgnefa5s44xdddah	2.5052662830872006	2.5052662830872006	1.0	0.846778473999551	11537.407494059
did:plc:tb4agrhfpyok254jojwgyg42	0.329453995415472	334.541301203898	0.0	0.625296934755575	9541.17336245146
did:plc:tb4n7256so3fp7cdmt77zoi4	-0.244481248093781	223.859514718007	0.0	0.632558554315874	3356.04623051554
did:plc:tb4wlsx54pud4tw5myacq7u5	0.23513150315219083	94.00011099689183	0.0	0.793449238399231	3973.36408085472
did:plc:tbbb555csu754l6bpuyxatvd	0.382264117728863	139.418052672662	0.0	0.834892067205105	12591.3758125274
did:plc:tbboox7fvobtzyh6psoxkyxc	-0.788526766903442	453.59840224787	0.0	0.519243229979881	6265.82023310317
did:plc:tbhojycjaybo74f62wlvujk5	1.9399243304312965	1.9399243304312965	1.0	0.845984407160954	9723.5335733789
did:plc:tbi2bingjtbptjkvq3pbio77	-0.449885199427153	213.825842153691	0.0	0.536618979290076	3488.15756855047
did:plc:tbidlvf6xdug54a4ywj54wfj	-0.680877965225245	691.21240793142	0.0	0.669877009758025	11412.9538721003
did:plc:tbkgdohm7fi2byh634qzez2e	0.16269978366420368	536.8848439859183	0.0	0.66857064302307	14282.742532592
did:plc:tblslhmuotbtxmidce7jdkqw	-0.295708720397351	834.055331551465	0.0	0.425224397983968	6019.11777590701
did:plc:tbmkm7nq6ypm5elx4lgdmrk3	-0.401002330498546	153.458797349931	0.0	0.573914228574418	7921.23070907859
did:plc:tbovqsyhgq375oaf2ept77xq	0.20139737484815698	386.94074656248665	0.0	0.596798056356339	1624.38656212691
did:plc:tbridg5i3d2hnrvayv2sp7tq	0.124541408446196	594.366415609657	0.0	0.53923514278195	3907.81143977136
did:plc:tbs3mwkvlce52eare2qvs7r3	-0.481290649487531	215.794215815347	0.0	0.483541319899292	5125.91811279203
did:plc:tbtjzcxdcbl52q2iese2etlg	-0.289223246645301	397.602781684128	0.0	0.599354714300965	6078.75262863596
did:plc:tbwueptveqtzltgxb6fv4inv	-0.381307345869914	634.530804521281	0.0	0.658480248678276	8409.61690434866
did:plc:tbxokflmyhsqoj6asrrpl2ir	1.387243867155235	1.387243867155235	1.0	0.782140791379365	11878.1266719256
did:plc:tbyglqjywn6v2usdhr5mcyob	-0.396285335702849	757.804191918102	0.0	0.779449796295591	9509.6609626495
did:plc:tbynowprripq3ivwwp4id2nn	-0.312112231041392	231.350488470182	0.0	0.594767711730675	4801.85006011413
did:plc:tc3c3qrr76sf6cwidc5r5fel	0.396549028886412	74.0058700067417	0.0	0.607438921653838	3465.97880808049
did:plc:tc4mildt63nwudws2h4thu6u	2.6457043060597716	2.6457043060597716	1.0	0.838262906247861	9959.28736313387
did:plc:tc5ee2xlygw6znlgq5xaq4fw	0.266997350736731	355.791372237099	0.0	0.517175543425971	6308.46636497218
did:plc:tc5im5y3sr3ggvdvogx6kweb	2.9708427553212875	5.941685510642575	2.0	0.596435419679975	8037.24826544344
did:plc:tcachx554vyna53bst72gwn7	0.2965575931477115	147.6195211072218	0.0	0.602425126293484	4217.30491522041
did:plc:tcciygi6qlgdnud6u742ysaq	-0.92452710242797	1459.67179622695	0.0	1.48499175702644	23830.1432792669
did:plc:tcg7yfoqtsdipe5euk4lud3r	2.868371967875223	2.868371967875223	1.0	0.615370218143202	2564.89117691929
did:plc:tci2btegeabogs76hznj5wee	0.22529360913868807	182.99436814382994	0.0	0.577873904209956	4748.85792122655
did:plc:tcmny44il37v7sppxsdemnm3	-0.311687758667083	725.812642133107	0.0	0.742362682279986	3116.26046931537
did:plc:tcp3s42mtfs4zafiw2gdwd65	-0.300768930487243	326.036269905764	0.0	0.567942407798343	6620.84604509152
did:plc:tcqsicikkp7yhu33ctucfwqj	0.8874742771154476	4.437371385577237	5.0	1.1770507627683	4705.97858215958
did:plc:tcw4imynievnwaklk4fdmr52	0.39867164648179354	89.2644523522639	0.0	0.622458638726408	8821.68144723173
did:plc:tcwaohlyhpsxtkm7vah2tbpf	-0.347875063469686	269.788479634788	0.0	0.566288634820685	12625.3194811886
did:plc:tcwrzz7uubn2rubkiy37qdxz	-0.30740529364489	159.133334489194	0.0	0.687243104978623	6108.72101756675
did:plc:td42v6nxkwx4uahl5dd54xoh	-0.363777348641954	266.318274134922	0.0	0.542250826741999	3519.1552946464
did:plc:td4bag64aqk366kxdkvqrerz	-0.318042310348091	338.988507264126	0.0	0.79413768958514	8027.87786981453
did:plc:td535kabiimlqmvwrtit76ys	0.634868453290695	350.4721198821014	0.0	0.685397566660459	9720.78265972999
did:plc:td5bcnhor3etnyaxn5xhnp4r	0.31130631854511936	105.59397982127909	0.0	0.804739000261368	7523.20911430486
did:plc:td75ybv3uothug3go7slyzp6	0.10780755276038374	520.370803179052	0.0	0.513463372120709	2800.40228624458
did:plc:td7cat2b3ia73vu743fr5phf	2.880988220468287	2.880988220468287	1.0	0.797533832363254	10694.5594970916
did:plc:tdaoqdiz4qzikgpf2soyqceq	0.3628004691624415	219.1135849239524	0.0	0.633890639201781	10214.1458939337
did:plc:tdbtwtu6mszsyr4swfhqbakf	-0.572159171338473	379.662293923051	0.0	0.755824879822108	7335.58197490199
did:plc:tdeuu7ralq3w6yges2ddeosf	-0.327588784729523	652.355867961948	0.0	0.503803509000393	8461.84112986358
did:plc:tdfi5meuujscmjawkizlabdp	0.1853674037763923	50.79066863473149	274.0	0.460352489750918	651.897210668461
did:plc:tdgowbfzxwm4ukqmiv7uektw	0.43871364914491995	145.913671908805	0.0	0.619639279550945	3502.88668490593
did:plc:tdi5hmvup46rn2sbsqai2mj4	2.7304525768657437	5.460905153731487	2.0	0.795478592112403	10408.7521661291
did:plc:tdjjr64czs2ukenuepkdinia	-0.442327646110554	613.135365202262	0.0	0.80502349884169	12195.7782661406
did:plc:tdkowlvaxm6gvnl5ob23j3kd	0.418398215286607	101.638216007507	0.0	0.560563224212506	7876.86217675681
did:plc:tdm5ylcwa4ldzz2mgo3tlofb	-0.651663573912836	342.107077167055	0.0	0.52129421557335	6886.21320103377
did:plc:tdopc6ljl7xxqim6e6ykepkn	0.1954787132978153	418.82444100641965	0.0	0.854438422796832	12236.2009961233
did:plc:tdpvzr325katvgzrhm5nyfci	-0.210722550668324	877.23981570323	0.0	0.677435890778743	12679.4171679873
did:plc:tdvwiyunf5cvqchf7n2l5mb2	0.6195982359246779	59.6214119021259	0.0	0.759558977348279	8949.76738234085
did:plc:tdwxfkmuzocyfzxc5x2l3hy7	-0.38925292863774	338.35699957435	0.0	0.536608416851722	5511.83042858483
did:plc:tdxvgmp3ujv4cbcyezglupcw	-0.608166226586241	418.571969623871	0.0	0.787648316334223	10938.0046451193
did:plc:te3f6rfaarjxvfrp6mtiibqv	-0.392747108234031	487.830625352044	0.0	0.752501269672091	8570.95732055321
did:plc:te77duttmms34g5d37qp3epg	0.28233131468697004	117.05145062668457	0.0	0.766091140967617	4576.73351803091
did:plc:te7imszbwdatubrg5jr3tunq	2.3652525043048094	4.730505008609619	2.0	0.691093909290302	7807.47471836895
did:plc:te7shxfjcldxbulzhefpdmzg	-0.324208463406972	102.284420194849	0.0	0.911543709700935	15280.0644676345
did:plc:teav4vhen2jm6436p2lwvqrc	-0.664761102601278	271.827073564724	0.0	0.917105396287405	14167.5057314944
did:plc:tecjlv55dv4atn3ke433gkhe	-0.411026728356759	882.995840983416	0.0	0.507481609750619	8638.92624409291
did:plc:teck6ovplo4fogddrrrza7yd	-0.515871401751805	299.922506947852	0.0	0.666280462356757	4948.17265183599
did:plc:tedmtcs2paplymlumpsq6tz2	-0.381284033217095	1349.25337322075	0.0	0.586335124341247	13914.5119749681
did:plc:tej625ocfipvrebo5i3rv2qi	3.00434854737361	3.00434854737361	1.0	0.568191238423238	8255.51038411427
did:plc:tek2u32wn7je3pind5lgwslu	2.2291282563301222	4.4582565126602445	2.0	0.711140462508006	11325.8500266181
did:plc:tepltbngknzyb62kk7pb6nm7	0.219201542749549	246.593643623174	0.0	0.594907242156161	3726.85270629681
did:plc:teto357cwtrxqvz74s3l7cnb	-0.39787454908866	205.355011908844	0.0	0.664278509919249	10068.3522300544
did:plc:tevokputyexdc2d5jyrctlq7	-0.938489203723671	803.439568598637	0.0	0.657835939488489	14659.5268593085
did:plc:teyc2o7qvodkns5sj3xipxop	0.410011637243656	625.328391247172	0.0	0.482208736675626	3489.61517292773
did:plc:tez2tw2arogeost5vfr4i2gd	2.0996884764844737	2.0996884764844737	1.0	1.07060045779645	14997.3086975939
did:plc:tezdqzdt2kwdhwe6uoza2hja	2.441623995362389	4.883247990724778	2.0	0.864328354759036	15695.0917067077
did:plc:tf4vilqofhtj7tigqvsnk2ee	2.091513825855873	4.183027651711746	2.0	0.630575412954759	6910.35661285492
did:plc:tf5ke67rddfsni7rci6gbogu	2.8539485489145866	2.8539485489145866	1.0	0.604691235009167	8548.89709639924
did:plc:tf5pcvkvulmwpjv7lbz2moq2	-0.579086746685549	696.326142972503	0.0	0.776985128837921	11884.9573959982
did:plc:tf6drkphiqxr5r73qzha7bce	-1.12096400485467	373.281013616606	0.0	0.560278228728721	6648.55424401069
did:plc:tf7qncpjyl4etyxwo4arbjzr	-0.43487067673919	696.60869073055	0.0	0.667922258630346	12162.9426176273
did:plc:tfak5hxlz2ol73efphbb5lw7	-0.378986745322816	282.226940981566	0.0	0.608041820664339	5566.38881915172
did:plc:tfcyei6brpjyvsvg5nisvgb4	0.458516244641573	114.34273394553453	0.0	0.650704061111546	4464.93585602542
did:plc:tfdjr2mpm4ytuf7i67f6fzx7	0.284754933932009	226.238109016971	0.0	0.495718603687366	7405.43704125281
did:plc:tfeg6lzhyc5yrspvvvtegigp	2.353128219511726	4.706256439023452	2.0	0.620026953867472	14069.6131200726
did:plc:tfgh3poeksilkcoxhlqt5cnp	-0.266381566420921	306.714547600763	0.0	0.635305904662445	14668.24284524
did:plc:tfhg5jvel2mkve3r2huamroy	-0.35522970225616	365.98058301916	0.0	0.808479904110859	15302.9320407896
did:plc:tfmgpgfxmnnmxrm6no7tubbn	2.9494718176160895	2.9494718176160895	1.0	0.695602036650154	6606.57274738303
did:plc:tfn2rrjnmkmw7bmtbtezce5o	-0.53691876641156	263.814049383692	0.0	0.51671353426042	7887.81279079372
did:plc:tfoekxw7vqxea7mxtes7i7bl	1.6165189660638528	3.2330379321277056	2.0	0.722325447717255	14072.2452932655
did:plc:tfsefp5skxsk2s53jz55juv2	0.210545239783258	170.29007907462	0.0	0.679270600930947	7052.7694434425
did:plc:tfubfbqky64tiyirex5b3dql	-0.411376393572742	226.053008330233	0.0	0.549967602653703	7992.11033680853
did:plc:tfukqxkx36ybsi6zf7mq4kxp	-0.0435944608483133	687.687094882914	0.0	0.526556732379944	8183.80002533606
did:plc:tfwmfierxlqwbzw3tiqlpzjh	-0.172542505740477	312.412618179301	0.0	0.635383939947732	2503.70518042084
did:plc:tfxkmwcz3uffbzbfgaoxbf3m	2.9422942057292736	2.9422942057292736	1.0	0.703308806110372	2816.73972132276
did:plc:tg3aeed7qndsl5wzhl4vo5bv	-0.250003955876897	227.313001550222	0.0	0.76912989473038	6653.5760440503
did:plc:tg3dmlcikq67vdqainzyzvoq	-0.263635880877099	219.639582656141	0.0	0.714746470107637	9987.91146653049
did:plc:tgaecz2x6jhdwu7iegegoa2f	-0.0463884761775764	689.711791100199	0.0	0.603594797992862	7363.2565729436
did:plc:tgfw34us2ioxbfva3u3nt5fp	-0.393241257346288	217.436444220027	0.0	0.637458585387264	8173.72660763821
did:plc:tgmbu4hmdtx3rh3udzfjm4fs	2.2300943374760323	2.2300943374760323	1.0	0.75984028553242	12822.6118574608
did:plc:tgnd3cenjjhsatv6xii2wdf6	-0.127972326949349	773.044912185802	0.0	0.522423299837539	3294.64226315019
did:plc:tgoyo7dznxgjsvez6q2bpxcr	0.203652658415272	135.566227141672	0.0	0.667150200892871	5080.17839369406
did:plc:tgtmpf36zunhr4uz5vydcpjd	0.125922240696584	455.64589402153	0.0	0.551236907871118	4199.36058318601
did:plc:tguevm4uatpizibd4xerbltb	0.20130819413348225	629.9745884985326	0.0	0.602137550112878	6590.1449464663
did:plc:tgvdhko66aqsrcujvbbghpu3	0.4134706855304	119.454936658601	0.0	0.809159939515135	13799.6584915223
did:plc:tgvkcwseqkhy2pwja37gp5yi	-0.343543587458698	420.411014067024	0.0	0.488092949647457	10001.0711569423
did:plc:tgvpaqd4qnfrrluhhgm7irkt	-0.622226584955746	216.759272347229	0.0	0.553696888686602	4534.52173383986
did:plc:tgxqjc3es4thndfbgrdz2ogf	2.5874472566334625	7.762341769900388	3.0	0.563898243324862	11066.1761690651
did:plc:tgzbqbtu6jwknbyfshgsu6y7	-0.446410924992318	242.491812950037	0.0	0.767233060638649	12469.2702267897
did:plc:tgzywzd4pny7y5yojprny2j3	0.2878943730642626	111.06402340111042	0.0	0.794400783799713	8739.67127821011
did:plc:th2jnjmls4w7ozczbktipibf	-0.389641748181127	512.184914521919	0.0	0.581193021406806	10351.6309421913
did:plc:th6ys7zhttdfindj2niukt2h	2.6026911880228414	2.6026911880228414	1.0	0.624881244188964	6280.11977422619
did:plc:th7qcwxq6qmdwqpe6cqs2fcd	-0.375804893307118	507.345502098453	0.0	0.751120704508219	17205.086811671
did:plc:the4vua4q4aha24rtn2dw3fe	-0.346556996048155	335.384065563273	0.0	0.556296207121623	5557.04114708341
did:plc:theltidsmnnbynz6to3htg23	0.2725153652173712	101.50249457749302	0.0	0.734716754384355	5557.15937488065
did:plc:thfdyg6ngfk7ra4ilo6w6e3j	0.6139671225000496	239.69980082119795	0.0	0.542013954150946	4164.1258566881
did:plc:thhkrjiyvs57gq52xdihs24u	-0.470692178680145	557.939928343943	0.0	0.794054830054999	17165.0622793503
did:plc:thigatosnyxffhfeyxgaahdf	-0.323446276576184	342.937087634985	0.0	0.547622195165617	7241.42572325381
did:plc:thrvjvmhjnqmpwf6rsc3jkom	-0.0273785766150753	574.757697402215	0.0	0.509592869088668	10575.048160519
did:plc:thu7pjjgujbjphrr2lnhzsc4	0.26632748628912273	128.3196970918572	0.0	0.593527083987302	5198.08324968687
did:plc:thvyhufk2hopzawa3w73kf6n	0.113724048285497	469.650863790464	0.0	0.567292192331744	2750.20419136885
did:plc:thwiephwpak35kylormnuxgo	0.09377579463528006	476.7641818363532	0.0	0.451953498489379	4515.1359552346
did:plc:thzld4wqo4bcbiu324oxhpa2	0.431499722684645	90.6993079166512	0.0	0.792249210960482	6044.15106593841
did:plc:ti6u47wd53eg4heeqm3fbhya	-0.348452555439117	421.160633946763	0.0	0.560481418034289	7566.78080340815
did:plc:ti7btxyaj4nwdkj3cqhxxbnf	-0.399548014576205	275.853784392897	0.0	0.494686924379216	5859.90484639164
did:plc:tickyqy4d6p4du65ljilxwdd	2.4381342624889277	2.4381342624889277	1.0	0.861635852418256	16496.3831448606
did:plc:ticwg6vo4nqh2bixi2ftpyzq	0.321114474465803	121.278815449307	0.0	0.574287837400631	2991.49105407397
did:plc:tigjzyiz7ubbt3j2ugdfqfsa	3.1099676183608107	3.1099676183608107	1.0	0.534784865404767	8013.51012435962
did:plc:tigtzw53k7d5nflqy3zpvjpg	3.053541944681497	3.053541944681497	1.0	0.673273965579616	4101.47455821477
did:plc:tikhl3xglcankpybf2bidrda	0.3297220796280841	96.71639578802824	0.0	0.672746811304041	4473.94328578642
did:plc:tiob7klneaeceitlexcxsrxg	2.2725328849234896	2.2725328849234896	1.0	0.723577302343069	9886.07025109386
did:plc:tiof7p5zsplfetwern3gj7pc	-0.410597264023685	281.261927978648	0.0	0.594891286917496	5049.52585658224
did:plc:tipoeqn4vwqdwv3hukf3qnun	-0.212392201535577	288.626942672651	0.0	0.650007751623935	6475.14865452585
did:plc:tiqiusjgnflki5wjglivd4pd	0.28882015572929576	108.09740815164784	0.0	0.612089520292145	5903.82698028146
did:plc:tixdrcni3nngxtvaeefwqbdv	0.028030884315752534	538.3458570546015	0.0	0.640254871995655	5284.00934374171
did:plc:tj2zxanvpt7ewt5jd23fgzne	0.2927290728446073	195.1012079513993	0.0	0.667187102507925	8484.1223682855
did:plc:tj33oo7atv6h6p7pool5lvpk	-0.195635104275493	784.820394700085	0.0	0.528211819634366	9295.14961144193
did:plc:tj3cc4cmhsza6niox7gzml3s	-0.314101987067196	448.023996881562	0.0	0.604822154302425	5438.04956115124
did:plc:tj4bomoyymjllrumqt2nbbhe	-0.356602222017334	1084.36010524013	0.0	0.459003832624048	10528.2969241715
did:plc:tj4btj3lpwh4bjinofugkajb	-0.125600807880392	608.491900185878	0.0	0.50130882308698	5275.52023397956
did:plc:tj4fh3ablv3ljwu5fh2sd3tw	-0.476511936387474	313.039179336941	0.0	0.513043256256878	6085.71958552686
did:plc:tj65viqxob4br23be5eqoymg	2.335422704996945	2.335422704996945	1.0	0.698533052754497	10985.2826194792
did:plc:tj6nxqxk4rq7sbdrlqgsspjh	-0.291606215831908	1297.09396266695	0.0	0.522630935944619	6484.07926849449
did:plc:tj7pmavsfes26a6e72r2xkej	0.202592402022284	199.529686571184	0.0	0.643399446859032	2174.7608366867
did:plc:tjbru3qtfcigfs6ccsclh65k	2.802325886957392	2.802325886957392	1.0	0.609154292649692	5296.47583772095
did:plc:tjej7m525qxcuzbmccixheph	0.5769043657313726	296.7584665472484	0.0	0.765193477594098	15762.505194409
did:plc:tjgm5e6pfbagna7oi37si56w	0.3775350982354095	109.11545982848013	0.0	0.737958796179789	9003.47813363304
did:plc:tjkly24dcj3eiiftyi3d76eu	0.2832876499445729	243.72717334761052	0.0	0.674188332236867	4425.33141339108
did:plc:tjkrc6vuzulythwckgsmzjok	0.256388421483889	87.3204118525818	0.0	0.754690315676973	13499.3614752998
did:plc:tjltkyujjjrqofxmghvz4eqh	-0.330932981339143	330.806309563203	0.0	0.678265812062653	6961.92320087297
did:plc:tjnbhuxucs7glxjbwgnumj2t	2.982184471877777	2.982184471877777	1.0	0.599349615677729	8090.67184702053
did:plc:tjouf655am6jkh5xmuqhgy2x	2.552791940862249	2.552791940862249	1.0	0.666774743150815	10468.684204674
did:plc:tjtdad7xvtnz33wp3ca2okx6	0.198678524044839	60.172124638963	0.0	0.686068667332984	5186.42135255363
did:plc:tjwhj4fiyod4gxdmaggzp7jb	-0.263653656966571	407.429834629961	0.0	0.638617783339439	8059.21010426625
did:plc:tjym6nmrzwa3c3bxluhe5uhq	-0.277140154430729	817.352698299274	0.0	0.726895150210803	8053.61434916167
did:plc:tjynx6fwikknh5ou4uhmne2b	0.3158223516278834	118.41595503409484	0.0	0.606723274718679	9253.79678803248
did:plc:tk4g3dqjlh2qvkdmpcsr7ozq	3.078026144539661	3.078026144539661	1.0	0.738282549768393	7504.85964386937
did:plc:tk4pldztmrp2jfcn5z6t4fld	0.19554762895740005	282.7853864390409	0.0	0.624536216874182	4476.63732706672
did:plc:tkahmig3tfkumiiw6nauisym	-0.279179408455295	1506.0425162809	0.0	0.557807704271034	12958.4717289668
did:plc:tkcsmp7vfk7cpfi4wzlougky	-0.363178804140652	243.874578077731	0.0	0.606149828168302	5815.17410154906
did:plc:tkctpknqtfjrotjs45fscqdn	-0.479539433618882	151.555563227757	0.0	0.742689984398596	11713.5162992677
did:plc:tkejjztg33rh4owkhjq3wjco	-0.263739368986994	301.226402575625	0.0	0.641843101181737	8443.97830735932
did:plc:tkj3cp76wgqdlznr2eup7w25	0.258032705995285	291.316871958351	0.0	0.492286948001458	3837.03593842536
did:plc:tkm52z4uln3cppx5bdshxgce	-0.324398878769432	994.614321712079	0.0	0.465121679344554	5848.64270297386
did:plc:tkmhy7btrlulikx2gif6mg6r	0.4432798858963964	319.78130201738907	0.0	0.496660674352629	7281.60918252322
did:plc:tkne635uehooltxchlb6hxxe	0.4939395379602194	240.40115551831218	0.0	0.518021554432839	5308.61677678468
did:plc:tkoarktysjh3k7nktjsixtp2	1.993652361235094	5.980957083705282	3.0	0.657947393648924	8638.69493107898
did:plc:tkp7k7r7mgwtspsgh4he4vkn	2.8728467900551617	2.8728467900551617	1.0	0.714457456015185	6322.83945320376
did:plc:tkq2e3maey6tvqmxv5afysjd	0.39681537506589404	99.59142404980298	0.0	0.670907981663124	5507.99883959184
did:plc:tku7yyutlgwgzzzunq2vn533	3.1613204402292414	3.1613204402292414	1.0	0.615922009175238	6478.29427633959
did:plc:tkwddc5iowypiv3v3pzpzhkv	0.433552768994328	284.682778264768	0.0	0.59161398824358	10795.323862923
did:plc:tkyryxar5pynklcmwqunudai	2.5633788960013977	2.5633788960013977	1.0	0.67520033485483	9898.82047565104
did:plc:tl5uzwioukcifab2ie2ji4i7	-0.368854301775952	1078.27381271925	0.0	0.464082602532143	10014.5907088308
