did	meanlog	sdlog
did:plc:2xcwqn7hvtlrl2okhmmxzoup	3.82056268543536	1.46383240153743
did:plc:2xe3tvuuyjnbxmnvsvm47j25	4.15523234667055	1.63335199425974
did:plc:2xealz53gr2suszzagjtg2bl	4.23274897569715	1.52007703681639
did:plc:2xfqqyntryx3vh2ekasq2vz6	3.83419224644084	1.42013233473203
did:plc:2xiuqenbqycsr5gekqs3mbge	3.78246565885463	1.5403599445484
did:plc:2xjikvf6efhpkjkbkbeddj3f	5.19661650865148	1.08355192661102
did:plc:2xjzjfqxdbk3klxqdzeqpi23	3.00794187948749	1.90872540302087
did:plc:2xovxa5ytltwv2a425uv3sja	4.95468872893992	1.57414044143034
did:plc:2xq2aixbor5khrj5qs2mjid2	4.05820518688179	1.0416757244313
did:plc:2xs3xtfygqj6qafjczh6tnxw	4.3548002063018	1.49103084675863
did:plc:2xusvs3qt6oxdgp6bcc56ew4	3.11617121849798	1.49180633349501
did:plc:2xw2qkhnpbpliei4pytaotq5	3.88304500475032	1.42170643476011
did:plc:2y2obwc3k22lr6fi7od3edo3	5.18798170898215	0.771441100403986
did:plc:2yavphiaarde5ktjtyy3htp2	3.7359124910291	1.48147043177933
did:plc:2ybvwirqtruyhsejd2hlxfpe	5.63603762844224	1.01897792116235
did:plc:2yfd6xdhmpumonwvoogqg6yz	5.23104557983552	1.50809541286788
did:plc:2ymblqktgcq3vwa7xfch7r2c	5.22100586278129	1.11036275580335
did:plc:2ynmmexeztagv3sei3guluit	4.49269233404727	1.8864363598295
did:plc:2yqky5ov6y7c7kemzofyp2s3	3.7526156512816	1.57558381268863
did:plc:2yxeihtovmlfh53hhyt7nw7g	4.97615437804029	1.66004315631883
did:plc:2yz7qstithn54kkyhvfigsn4	4.17417440640865	1.34548602665058
did:plc:2yzo6chqxstfqwpl2eenb7o7	4.01140269600662	1.57671172010653
did:plc:2z5aaukchsnlcrzyd3pselzt	3.35203661450972	1.17523839661537
did:plc:2z5hwf6ak7pjzwnwq6u2ufat	3.5431697539088	1.38967114000861
did:plc:2z5obyrditjanmfdwbsacdsh	3.40067579586508	1.94764845698893
did:plc:2z6gewczl4uoo4wgy6jbybkd	5.14721871709001	1.03202063722366
did:plc:2zclk4k7tjecz7wv2ef6nzi7	5.41141699704167	0.720019384962463
did:plc:2zd7nours5hxunvqxmrleh22	4.11497287499143	1.4199797364769
did:plc:2zjrpaj3lyiceltei3xhq6bt	4.07112729900059	1.48707486772232
did:plc:2zmobazhcqhdddtqkfquakbv	3.67748280701417	1.41415473356937
did:plc:2znk7w7c2fvyvnm7y57erqhi	2.60247241453096	1.6671599163432
did:plc:2zqrh4jm7tzt62a5kmgfbnbv	4.30698229188406	1.13530590752277
did:plc:2zqtteauhts5m5kvloiqqb5c	5.62664098254405	1.01917653099811
did:plc:2zrdhosoamj3kqukbeqlmuse	2.97959234283513	1.48656396329827
did:plc:2zsdb6jbgcujd6ykjvho4rlh	4.24058604065308	1.5559744398402
did:plc:323547cskcrt7l2aej5mlqvj	2.52770285483415	0.656588222235855
did:plc:327s3zsdrnzcqhbt67xc4hmt	4.48451630909093	0.848891530038555
did:plc:32agqahdc5ydad5t67bljjvm	4.6506961055632	1.63395854139289
did:plc:32fbthdpfm3rqz74fq6oubb3	4.072449407401	1.39048112103063
did:plc:32ixpm7ccbsoz6a25b5bzog5	3.67854546925843	1.69861849497915
did:plc:32kbhxloljqlp3bowmsul5gt	4.20280804360903	1.78992655076069
did:plc:32ksjw65wdddb2qlzshxmog5	4.48357422166358	1.41988086010043
did:plc:32r7jamdxu2eo3wtzp4eysvw	3.13313436760487	1.23483536196601
did:plc:32z37qwahoiid6apdn42b27t	4.13793389410016	1.39560360627674
did:plc:33kr3h7ufqtyu24b5gomhq3v	5.28085193102086	1.38232221274344
did:plc:33s45vqluvh7pddgtc2ehqzj	4.83945684893769	0.990928071469273
did:plc:33xrbnu6qvuwb3fzxbnxvaau	4.35553715169322	1.68024484158271
did:plc:342narogapqhuovmesybn6o4	4.86647865013361	1.37478441501956
did:plc:34ccxppjqty4snne3f6sdhuh	2.98470814961411	1.34617597587515
did:plc:34e4csxdftyshvqb7fanqrpb	3.35804689352974	1.56468451821967
did:plc:34iclhkxlgyzjdhleccsc3lr	2.3903999853527	1.3075813836485
did:plc:34j5pf34x77gzx6iotq6yiae	3.67504029050045	1.41662358342637
did:plc:354gc4j6ru2yuxkxc4szu3bj	4.6369042950856	1.370211069907
did:plc:355ajandtdzkot5vboahjdp4	5.53056004093457	1.12607587098958
did:plc:35ap5t5etr2nsbu7bemhspgx	3.22469291164995	1.60760326694397
