did	shape	scale
did:plc:2bybi4n4wxtahiiovpfjiwrl	0.578953603374686	8326.96173910299
did:plc:2byzrpskkki6j3io7kuq6l4i	0.568275719130523	4579.41271025115
did:plc:2bzb24izhasrmdn7oaqjzmuh	0.69135999423299	4089.96101231945
did:plc:2c23eyjoxg6xb3qqdxrhzq6g	0.644171442544319	2195.50629207036
did:plc:2c2nbrkad2kywfgrvr75zlgg	1.2232169099359	18950.649547159
did:plc:2c3d3gy3ql2vdczvbmvz4qsf	0.505134140980555	7752.42119749973
did:plc:2c3ywukztozaf76mdfgveuqg	0.847160878768664	16095.2471764069
did:plc:2c5j2aqhtie4kccl6knf7svg	0.630028473198289	5641.91835970178
did:plc:2c5wdg4wzylc6lx5pauxq7zx	0.691158612209354	5173.36308282756
did:plc:2caktjm2tkszqsdardsp4hxf	0.749744003015493	11740.4222917105
did:plc:2cbhj7j7x5qu6vwmqmjwxy4b	0.660660251300957	8480.82020838642
did:plc:2cdmraugsdw72mhd6btlercg	0.774130490619735	13158.3321161482
did:plc:2cfs3vkxyk7wm2y2654w52al	0.894448780027902	13091.3347848582
did:plc:2cie4hkghksc5vlfhgkv42j7	0.726502418669799	10224.8579153431
did:plc:2cjc3kxes5sybky2y5xevgp2	0.698576263418886	10189.3500824123
did:plc:2ckmsqgjz4zt3whhbqkqmu2j	0.574141555147937	6722.47854173621
did:plc:2cktqinjszqfhgauv7dtjxiu	0.574012733377626	3630.18198245646
did:plc:2cl3lpsstdp3hcyvpixjvct5	0.761813876283018	8876.86397890597
did:plc:2cmwxjuvlbj4i7stewu4fhii	0.569666474303536	7669.72076667743
did:plc:2coo3lmh4bhdodzdwd4dcqfu	0.416059875232147	8961.92853548995
did:plc:2cq7biwiuzeyef5v4qr33uhr	0.916634610380474	17932.9846332026
did:plc:2cqzicruvniqx75wdxsykszb	0.753277042329476	6713.75493775452
did:plc:2cumhpearvwctdqu3wowmptv	0.636181872222549	4635.12423768741
did:plc:2cw6u733fhys4yldfx5o6hc4	0.538004316519863	5527.90347874709
did:plc:2cxxt43vcfcmzys3hrsnqcjq	0.570503870176703	10040.0436972595
did:plc:2czhxyrz53mgpepc4bdo24up	0.817521775921805	8488.43549712328
did:plc:2czqu3z5b4xuah2enr2xdq6o	0.529470168813146	4225.28182856142
did:plc:2d2mow6tq7w5rfml7xkoeexr	0.803759817802632	5230.82080544777
did:plc:2d7uosjhgpbqz7qpemxnflqb	0.688766151571203	5279.40124071593
did:plc:2deiedtiwagncdvqocsss66y	0.619402888845104	4319.45328601995
did:plc:2dejr4nmttuo5j7v4mmgtk5q	0.663568943532323	15583.0670224254
did:plc:2dfta7i3nq2vh5g7crip6rqf	0.637088837355193	11683.3406654021
did:plc:2dgnf6j5iuwwncm6obbl2iyr	0.570187879375507	2624.68753934437
did:plc:2dhjpzplzuribh62fa2rfnu4	0.599525945034851	2686.80778242406
did:plc:2djd62td3nfhds5zfftzhldb	0.777651856491681	13090.066783466
did:plc:2dojmpq3ynlfkdl4sxretjhh	0.570721523007904	6579.66027419792
did:plc:2ds3gitlrrh7xyb76finlhfv	0.679007270852663	11474.542768152
did:plc:2dskvwczupix7t72ls4dlsud	0.795824385083298	13000.5996239488
did:plc:2du47atgbspphlophq3zejr2	0.630470883572571	5051.65909098757
did:plc:2duecgiaw7x6wkvispmkxjcb	0.584896843233205	4742.79683510438
did:plc:2dxietwjqcnfws37x5hfe3lq	0.72118270205306	11537.8048616358
did:plc:2dxpt7x6r4pjh42zb34fzqk6	0.677211342080319	11786.5843941342
did:plc:2dxxu47jnqwcea2r3dmcq3lq	0.823090363767754	10860.6104518002
did:plc:2e2yyqe7j3lug2367zjczyth	0.527353147021644	3561.67512399782
did:plc:2e35kiraarzvegwsyjpo56gf	0.574121300305559	6000.91760987007
did:plc:2e6vce4d55eihfy6cs3fv3bw	0.672935196578964	10414.5333861287
did:plc:2e7dxkzojnrcmx3aq6kzjci6	0.585955372569079	7999.85857773146
did:plc:2ebcgbbbbypnwg54ndbf2e5h	0.944442239708096	8645.15681156716
did:plc:2ecr26wwk4naaiphl5yrzy2n	0.831827605390061	13788.3986234009
did:plc:2ecsx2punx7djbqlcwpsyjnc	0.632210709729486	4495.24806564365
did:plc:2eda672fnv44howankryok25	0.564518258838658	5787.96598369558
did:plc:2eg7bdi7oessldyoh5j2sma5	0.708936846293069	7763.09864707721
did:plc:2eiwcv4jiz7psff536izihdj	0.661866626313282	2929.94970528119
did:plc:2ejmb7mbe5gueyyqmgwvyr7x	1.02665788708279	9440.24188821696
did:plc:2ejsurvilgxshd5scjwo4vuh	0.587544151704189	12644.9326004823
did:plc:2eldxerkomdynorc766kdllz	0.599380357847789	6106.0985952454
did:plc:2elx44ewsny25y7o6nkdgs7h	0.663043913504891	2056.90173510697
did:plc:2enkjyfnq4yf4ezi7vbgtc7r	0.570756457717054	8966.31493150609
did:plc:2et3ci6xnqfuxdpb4vr2skph	0.673180058969657	7448.0354503123
did:plc:2eydz6pt6pssvnmexvbofyed	1.00604111531725	11827.1433692144
did:plc:2ezdzm5kt32oarmj472dztrc	0.75652577178855	4462.44359756267
did:plc:2f2ekxyav63vt5hz7yxxssks	0.539043028407667	9105.33355092226
did:plc:2f2ezqns6jog4tldbhdmgokc	0.682211446997102	3441.78051608493
did:plc:2f2igkk5bnrwoxulpn4frwwz	0.550488958042022	3777.56131437563
did:plc:2f3fyrg5z23dg3lxukliahfh	0.624018222889886	5212.28399356417
did:plc:2f3ovgb4z5ktvqh7piqewup4	0.667099657508521	12056.2955881376
did:plc:2f3ukilekk72sxz4civukwir	0.593374665094373	3649.29646895733
did:plc:2f63cglxf7ufyakdbhj5ngmh	0.604993533269721	4735.3338834603
did:plc:2f7etgxx24mns5stqutnjrgh	0.560986539665463	5781.21399463473
did:plc:2f7hqlg7w2k2sczfickgazvp	0.93102535437339	10493.7635369304
did:plc:2f7o4suieajblh6b3uzbwu6m	0.600466465392032	3468.95716443826
did:plc:2f7zim6nqoic7bowss37kjnz	0.613412144631654	8790.13868121488
did:plc:2fabj2zpbgwvaovxvwqzrgk5	0.564940495055057	12172.2607651447
did:plc:2fao4czshg2meveeegsxnlfx	0.518458232582523	3715.12645600675
did:plc:2fc7tpkp6piqmviixclbhrmd	0.535505558324047	8202.64137829089
did:plc:2fdlp7po6dx2kbz6halvo4vh	0.588155963741584	8986.86090081858
did:plc:2fe47zwfebj776o42m7bhms3	0.70505654095657	8642.95516574837
did:plc:2fgzzlvhdtyyayjmle2pnxcp	0.424193127202319	4684.31782274524
did:plc:2fkgzpfm34g7qx6vui5mi3qw	0.696630353246264	3820.53514294905
did:plc:2fluevss36nskcstyoprpd6i	0.605410668433384	6284.67598519004
did:plc:2fn7me3sj4jmfjuqdihrzmoi	0.693430603546261	6364.21503392572
did:plc:2focg4duksj5nv7expzyxqfm	0.832344689299916	15022.781761126
did:plc:2fook2j3tyjl5p77hjhr2rax	0.794796782045277	13641.3196852113
did:plc:2fttjd56pc2dtkno5tofii3x	0.741010415346791	5742.3478110793
