did	xi	sigma	mu
did:plc:2gmzaweezkv6tphsjk5bm3aa	2.659132643894345	2.659132643894345	1.0
did:plc:2gnkm4zhtjfx3v3vmgmz4q7w	-0.880212310336627	456.548173472635	0.0
did:plc:2gola346ybkrm5r7hhggwyn2	1.7468339234464223	1.7468339234464223	1.0
did:plc:2gpijmyhiw2hvpbavtsphgvm	-0.314274202565112	638.827012867563	0.0
did:plc:2gpmvok5q3pftfl7m3jqi24n	3.2285060973936295	3.2285060973936295	1.0
did:plc:2grmstpvs3tat3zg747rymxb	0.214009896544714	231.758948337138	0.0
did:plc:2gxmmpxalnh7zwqxci7mlon6	-1.82048445378846	708.16845252371	0.0
did:plc:2h5i7entsiuo3i23bwfp3vuy	-0.679090584977684	507.598244388331	0.0
did:plc:2hbhlplo7iujo6kwn7yozp25	0.1986010983409177	293.55654971709276	0.0
did:plc:2hf2fse6gnfy2vxmjkqwdywl	-0.492811041320801	700.776342966944	0.0
did:plc:2hf4qmz2vryrtww4msy5vstc	-0.110438798821147	751.710214061299	0.0
did:plc:2hh7caubn3xtagylpttgk65d	0.025321870914364546	576.5525704558772	0.0
did:plc:2hhdbrsamdnzgb5iek2skfgt	0.3113487516069672	15.256088828741392	49.0
did:plc:2hhu6ep2j34nopa7dzir7h5x	-0.283207702110571	253.962522987992	0.0
did:plc:2hhw6e7sw7m6jh57aat4ci3f	-0.483797336658406	154.504292580341	0.0
did:plc:2hljbjqlnidv44wkzehm4bxd	-0.150815620690979	343.928364242818	0.0
did:plc:2hlxp7zmtatnk2znt6v7wuvy	-0.489342192273863	673.345296714661	0.0
did:plc:2hnpt3tr63qi7zivf3lfsdmo	-0.224390979819261	351.929214686795	0.0
did:plc:2ho7jhe6opdnsptcxjmrwca2	-0.619369946528169	592.677486349292	0.0
did:plc:2hpebougriuvkgsl3mdqcib4	0.26384034085951574	226.1693776582113	0.0
did:plc:2htezmvx3zmativ4itrqxozn	-0.289437222703591	525.350873143584	0.0
did:plc:2huedsnpzowdb52emneo2ndm	2.6032938197015802	2.6032938197015802	1.0
did:plc:2hvesnlkg3wep7nosraeusci	0.186195951512062	370.415417464664	0.0
did:plc:2hvytgegce7cjz25hor6ixsi	2.0872852835059432	2.0872852835059432	1.0
did:plc:2hy6la24doll44dvpcnwkhsc	0.30193561446672407	56.58451010962588	0.0
did:plc:2hzftjgg3hvozhrjdxfzpnuh	-0.636826332165756	813.108622146172	0.0
did:plc:2i5hii6fpsxeyzwz5sxqodyp	-0.417147756890181	201.993758840898	0.0
did:plc:2i65pqr5dmllvcpz3ttpbdvd	0.4218322831631005	114.67478710384444	0.0
did:plc:2i6d2n5b532l52ehew2q3wmb	3.1505415534661045	3.1505415534661045	1.0
did:plc:2i6rvgsqch65kpubkvkasaaz	0.405336834965847	162.845090035171	0.0
did:plc:2ibwriqvcc6zyg3mkqgvyxhc	0.39677364388815217	280.2975687921016	0.0
did:plc:2ict6rjyjbvjrkrxos7xoxjl	0.5704225187575745	125.45605626038878	0.0
did:plc:2icxgmv3gcxdgic7b3ucyfee	-0.249012892885623	400.69199369289	0.0
did:plc:2idk6uvm26gpbou42tk5dwtb	0.07426600915405067	0.07426600915405067	1.0
did:plc:2igf2xd6ehd4m2biivkrzf2w	-0.226586833411788	251.954199777011	0.0
did:plc:2ihnu45ikmtkyc5wbbitko7s	-1.97963314350637	7.91853257402547	0.0
did:plc:2ij5zoiff42z75msw6jama7q	0.2600456333612017	210.99037768629788	0.0
did:plc:2ikeqaytwsggii2vzjlcf6lj	-0.401534562201379	221.384887882542	0.0
did:plc:2ikqtewfdskosouatjsvqzpv	0.295985564895019	40.928668727114	0.0
did:plc:2ioe6qoxrpxva6w3ciwwmell	-0.451322266193582	505.893024024865	0.0
