did	shape	scale
did:plc:2burqyeoixihp6d6i3yh74je	0.68589514441482	5285.08301794884
did:plc:2bvjx54ycgudf4aoloyiziws	0.70273900816047	5117.43760437779
did:plc:2bvo5vpasltvuc6aaf3gcvwz	0.532505867580761	7933.17345661809
did:plc:2bx52gikwybweovif6p2vmux	0.795990631484617	10216.1629574931
did:plc:2bxebny64lkdfatl34vpmqnq	0.510732839582	3651.34972804734
did:plc:2c5zw5k5uhnv3rwibilm2gvx	0.565083430660633	3430.23784019308
did:plc:2c6otgg7sqxaspya6xx6n3b6	0.734596725807459	7217.78074368584
did:plc:2cafvj6jzqq37j56h6wiyrd6	0.523173765292984	3806.59877472219
did:plc:2cbjrr2jq5usi3bn67bfs5uu	0.568295051040898	7454.51173087612
did:plc:2cc34tfl6zb3q7hjf7fanwun	0.628697162818563	2832.44430109099
did:plc:2cceaxsly6q4aw5c5vrreors	0.53362288889757	5063.86643410293
did:plc:2cczmpxm7nvw3wnfpn36yrnf	0.616215160050897	11874.5296391809
did:plc:2cdt6vm7c3ab6rma7gl5z34x	0.791419641758446	7456.03132298264
did:plc:2ce7vcevilzjzuq6qqheuxha	0.769140007421501	5025.19813203089
did:plc:2cexxsvwttyl6s5lyeuhmz3w	0.574227523405738	8026.2927265413
did:plc:2ceymd4dcfxta5s2bo376rmw	0.572208382782275	4011.92540298511
did:plc:2cgfs53rg7zzgshwq7hujdm2	0.823948153515618	4079.5624766357
did:plc:2ch2imtnyfxtq6ajakiivrdc	0.502219193094796	5083.39204158826
did:plc:2cha754ujzpevabzxj6fakvg	0.579778050203373	2404.61249947007
did:plc:2ckamkibel3heq5cvukvek5i	0.537990102456055	5658.2603954294
did:plc:2co4gyhveg5emoj5tsetuwiq	0.576591080973439	3691.88110247818
did:plc:2cpvcuifpprptd5fqhdqofnv	0.848037293637885	15670.5270908439
did:plc:2cqeaurush5bogb5rs6ivdmh	0.54967435259367	6289.64904940914
did:plc:2cr5gcqdvrytg5vbs47ho5rb	0.683403200293286	11468.9625795974
did:plc:2crafrpow25xet7jcoil2azr	0.778339076879978	8637.78124270119
did:plc:2ctpjw4nvmd46yp2koxsqjr5	0.657910459827346	4205.48838958363
did:plc:2ctshkmuxtnniwm4jky77gzx	0.675291407133717	10175.7286046792
did:plc:2cu35ejunq25duiakxnuxgwf	0.717276857633358	9372.30788813956
did:plc:2cuwgkpucjlp2wgsryiwtsnf	0.647507683587519	5327.76843798724
did:plc:2cvdhadjnaapi66axphc6bbe	0.565703628980589	5496.8869646703
did:plc:2cwna6izk5y2ghtc6fcc2mr6	0.754486738744205	7943.28630928388
did:plc:2cwsxhfmiszqsg3ijy36w2to	0.634379377773342	3904.3440447888
did:plc:2cyg2kvsr2eyga3xrbceihef	0.63191443294952	10354.1215775284
did:plc:2cze4d7dfxup2eq36ltunosc	0.607658470133808	4886.69609063416
did:plc:2czjy2dwev4cs4gvzkc4tiu7	0.614897340659463	4601.17083032968
did:plc:2czwoxbzrctsjnkix77b64mx	0.638691103509048	4477.86832402607
did:plc:2d33qymvwmad62zpzrmmbrau	0.93453453926822	14857.3839299617
did:plc:2d3imnietibmdr6i4fehn2a5	0.667907933599995	10114.2122423117
did:plc:2d4imvopjckgl56km7i5rlot	0.723838829686532	5860.04371779896
did:plc:2d4keu7blkbsdo6kxjho4rrw	0.637247990376085	16991.0191091517
did:plc:2d763xurysyf4yf5xcjpknrx	0.727590712712845	4935.37581616946
did:plc:2das5bawa3a42ejcuwi575ga	0.510535101082801	7028.70902133524
did:plc:2db5i4ywuq64zjdycasinzas	0.659288816012414	4443.04389206279
did:plc:2dcetumphgwo43xzwgw26qky	0.680604344917259	8966.14597153598
did:plc:2dcil62sp2hn3gfrecktohfb	0.571925321906906	8511.18966990277
did:plc:2dcr64hdnykox7nvobfxrylv	0.699704128399645	8943.62453187627
did:plc:2ddf6nci4r6jjysgnea2zzlf	0.75897975429812	11862.8422463798
did:plc:2deblch3x6ha76iwkxdmmayy	0.72929650295342	9289.49192280453
did:plc:2dipjpvhf6gywgfcnlvxnmed	0.793587500531636	12435.5629097947
did:plc:2djarrf3aa4fyhxllqssqfkx	0.595486178213789	3816.61028491335
did:plc:2djdybo7w466opakykxc2spx	0.580378309063165	5832.870244429
did:plc:2dk7rigvvfgutkk6k7ulbirs	0.67521611376532	8100.43163168505
did:plc:2dlhrx67o4pomkfd7ytwoyc3	0.518758262992064	9014.53476609848
did:plc:2dnka232q72p5eyjlukh65pg	0.637761429456274	13491.831079039
did:plc:2dot5vhgghjnxsvgfzmpizzn	0.587524456818056	6265.77455626942
did:plc:2dr2x3k54ueebr7lum3qfghr	0.66924760672465	6100.98895815019
did:plc:2drdubyiobbaxhbdkkpgjoza	0.759870059252523	10004.3449055067
did:plc:2dt755jef2lj2sgffamt3uhx	0.628312015214215	9815.05460979827
did:plc:2dtnqbcewjakswfwzqmjolon	0.620508333553813	9726.494836265
did:plc:2dz7qg5vx75zwfcg2qtjd5gi	0.510078650082453	6722.1466309619
did:plc:2dzctppt756ysbicvtlf3zvd	0.681009089650322	9679.3845925171
did:plc:2e25da2n2byza7drf3mpawy3	0.823044355605267	8218.98666961965
did:plc:2e3awi3zu224dx7f5icyl362	0.730387753580212	14407.0518369049
did:plc:2e5hivsygtl2kyjl3hmtgekl	0.598686570888607	5420.57555156542
did:plc:2e5nkurz2kkrqq57lioz46b4	0.637395527305867	8024.18037733621
did:plc:2e5xzu3x324yuxct5ogydyka	0.699132419165004	11114.7041078307
did:plc:2e5zh2j5rmahe2xnsmjx424w	0.67106022723437	4410.24284719295
did:plc:2ea6qkhjeo4cnxkvt33cxhbi	0.653620351731175	5478.8512927367
did:plc:2eboy2k74vcle7sjdl2d67nc	0.572518191041652	12312.7127892031
did:plc:2ecp7dhgh6jnswk4ldi74tet	0.678391024749589	8997.39561235621
did:plc:2ecumfvt54kiepru4leansvz	0.689032702281159	5934.0169309233
did:plc:2edpv4zrozjhx5p7vth6xvqi	0.573105889204805	5378.57783384594
did:plc:2efxmbwy7osowjmmgzklfxeg	0.57503596021484	4657.81431288367
did:plc:2ehwh3hqgpif3jec65l2jgcd	0.546900614304769	3289.89777657683
did:plc:2ejdjlp6ujzeghoernfguvg6	0.589609416057072	3865.48925412128
did:plc:2ekgcpbfwbx7tvukbokuqez5	0.608704086255225	4868.71196226689
did:plc:2eki4zzuqidoeozl73dotljh	0.647567573294317	4542.70681142863
did:plc:2eotg3vmbnpzmwvre5ywqkkp	0.615404912838901	7663.34341342047
did:plc:2erqij4ppoxfmq4eaxiiitya	0.430225356275052	5987.46385160364
did:plc:2erwpz3wvlrfqgtysd327uds	0.67800376163483	4876.51201725312
did:plc:2eul2dvjjxlufx7kqwxr454f	0.589513566723318	3102.02977794343
did:plc:2evp4mavbp753oxuowu6jlak	0.596601773933645	11656.1331696642
did:plc:2evriq4njbzgpdk2sh5l4tgp	0.543283419203292	3186.10419545586
did:plc:2ewla5wwmf6uuaqi63vqkob6	0.616026585724332	5581.30321529458
did:plc:2ewwki53q7lpvsovqdsokqzp	0.649148962277953	13660.7870260403
did:plc:2ewzwsujstvj7lawo5hj3u64	0.724968612385591	7351.89226358561
did:plc:2ex5oy7yljzxxb4o6fvwxb3d	0.590803685003926	4823.42960371717
did:plc:2eyotvr4t2cckcpdfdtgtxfr	0.589765775243801	4208.12172708187
did:plc:2ezk2ey4rd7vo5d3aye7brec	0.592183476138535	9558.70237852035
did:plc:2f2aeiu3mr2tpwveux3shrvr	0.456750140149233	6985.05764042736
did:plc:2f323tyizfoetcljo6gazwyw	0.602483752868314	2620.95026283086
did:plc:2f4uoxjsz2pxm3yuttllqfuu	0.622720565441593	4273.03242569984
did:plc:2f5ax33ftgkf7merjvpr32rm	0.626450490123103	7439.87782974587
did:plc:2f5n37wsgmtpc4kuqigkrhps	0.59930777005146	4346.95764867749
did:plc:2f6vsoo4srlqjc6pf6bxw3np	0.759284937145089	6096.60710170702
did:plc:2fab3v2vbz3k72z7ohvouaya	0.711388396470282	2544.09810850275
did:plc:2fik6qjcvdaxff7635ur2nzq	0.580902062960777	3355.83304593095
did:plc:2fivqq4r5km63gve7htcpdzo	0.616640798679059	5320.48236859166
did:plc:2fjonggspwqqpvmvacu6drlh	0.635309397970756	6386.24427631881
did:plc:2fn2zobrm3mukor2glzhvacj	0.643762635554332	5764.02544385908
did:plc:2fnsbf4reb7tn37eesydprtm	0.710986571122528	6692.58634660449
did:plc:2fo3l3vqinpys3oexmqc7e63	0.67487663608981	5101.3723386995
did:plc:2fscydjog2v4ltgquwwmhfyj	0.489768081189776	2742.6647216717
did:plc:2fuhkl7et4ehnkzhyywb77v4	0.683404222697858	9040.17986687798
did:plc:2fx5xynhwvdat2hxewakc2dj	0.649203671576123	3500.13326109719
did:plc:2fxga3z3ng46bcxubtpudrmi	0.527110630769411	4894.94237335316
did:plc:2fxkq7nqtshxt5ch5owrcsqz	0.566326806405036	3476.64641773214
did:plc:2g3n7fe637tgla253fwremvi	0.657806662603647	4115.08012013793
did:plc:2g4gkko3lbfomdmrrunqljk2	0.700450819123618	7385.73833031273
did:plc:2g4hf4o5nshafpoet5fg36ni	0.637365741493823	14359.9741444184
did:plc:2g6bccdn57z7ctrgul5jwqgp	0.668253711504038	12532.8241195085
did:plc:2gdxeijlty5ei5sn5fecnflw	0.634771544580746	2703.4868218257
did:plc:2gebbhypgjg6sepokoodlhvy	0.628918037706336	4493.10427870913
did:plc:2geltmn6fp7tcfeztbbszlr2	0.755001430579156	9489.7777552627
did:plc:2gewkoghcouoqzvto2wcxj6h	0.722699554659186	4367.77985232575
did:plc:2gfxuhucyx44ph2i6jj2wu7j	0.581188429409356	3313.66156418877
did:plc:2gio4juozsaywlmrc23qakno	0.836768792964316	7024.97061594117
did:plc:2gjdve4zckg4atisdgiutb4b	0.621914338382247	6895.90039581879
did:plc:2gjga42vy5n4imiybkvkkcqm	0.680921385014475	3491.53449813869
did:plc:2gjlieiwrktvlyiswehcm2h6	0.597978352454724	7132.88892436422
did:plc:2glizb4o3olsyeji7qcwp6qp	0.58993242560678	7895.32535080619
did:plc:2glsctd3tl6sj2o2jun4yae2	0.834542143306981	772.411385231013
did:plc:2gohotenedk2oenzanrs5ats	0.705398356729	5421.96047143749
did:plc:2gpodol2e4xy4ijvyspw2rhn	0.700915960076861	12648.7470396573
did:plc:2gqyqxqiwhcwlmqbx66z7rg4	0.589415439500008	10351.1758736501
did:plc:2grvl7krwxadafsmrkwo6wgk	0.616534958907777	8262.02554410764
did:plc:2gt3rplccjgyhdufd2xkocj2	0.591630549338533	11081.2565696043
did:plc:2gufiydt2bggcebssageofcp	0.729890101231042	6086.24946432145
did:plc:2gxngc43ptz2np6df7sewpnz	0.634526490057344	11078.223114563
did:plc:2gxz7wiswrr26xoqbdpwmya5	0.643697845682217	6497.49730669138
did:plc:2gz5rnbs2yj2d73ampzmik7y	0.713095026666834	9078.75942611846
did:plc:2gzpgojlox34ch5exdepkksr	0.622683636150055	4125.45072530974
did:plc:2h245aghlefteadklbwfmins	0.737224600710338	8126.42410811009
did:plc:2h2mv7embzrnkbys5t66xxll	0.652908754106904	12727.2921834161
did:plc:2h33ukcmei7bntcctmiwjxm5	0.611576405100551	4440.92090976581
did:plc:2h36z4pclgi6suqh2mdum2mx	0.541283108246942	7305.06696235366
did:plc:2h3xg6pwnnxuzydgvjjkexxi	0.6406154091294	12304.0552853814
did:plc:2h3yduy5ahvqywwnrzshhenu	0.792692105168808	9438.24337478834
did:plc:2h4ccz5aaayvkrqwryfjgcqk	0.820065501114408	8223.4992886525
did:plc:2h4jopbb5alvrbm5swywmovg	0.586059667302855	5046.46616848597
did:plc:2h5napznowf2gkv66ee3y5se	0.660680720808151	3206.14054478978
did:plc:2h73vb3pifd24ubsukfoqrv7	0.636795832008351	7594.69103867236
did:plc:2h7wrcuu6kouahc54d7cgvh4	0.491469867259893	5324.68191109097
did:plc:2hakzplbxisjm6szmccbeyho	0.737627948292182	5700.53920665478
did:plc:2haw4tub7pkovhsmiogjbyaa	0.627550875727601	4947.09309233668
did:plc:2hbee4slxxq73nqwodbqh5m6	0.572882031877247	4559.91777813043
did:plc:2hcgx52qo4ys6evoqw66wsdc	0.634363702369919	6890.61128358614
did:plc:2hciezkpxlcgxtcicx32iovc	0.499985407792086	8644.32438353221
did:plc:2hckj6cbzpzpawc5jg4auqq3	0.587463696774207	3964.96551876629
did:plc:2hfezenestmq7hhuexkrnsfv	0.603032193131247	4805.04762671324
did:plc:2hfo4tp3uhnyshndb6iqrjr6	0.625387899687645	7806.85096882773
did:plc:2hhymtiw2eyp3ls7bfpsfpkc	0.629905997625031	6028.22860490731
did:plc:2hkgzqhj6sv34en3yhmfhtha	0.664156574846913	6144.10144101306
did:plc:2hr5kfpuemjwv5e6zgle2i6z	0.677077008228238	3008.71882406921
did:plc:2hsdud2n3jz7ypdm6oy5z2rv	0.723693660580641	8422.77011029598
did:plc:2htaxodnkkmogmi724nhjwxh	0.569502921802359	6448.098313157
did:plc:2hus6hsbubtzuvdhe46c5ix6	0.614381460135812	6066.24211004958
did:plc:2hvmt2ng5qdqmx6dwqnltsll	0.735684232310616	9514.82712640243
did:plc:2hwngcgrcky3rdidl52r2vky	0.678580568620634	11187.0496583914
did:plc:2hww37k6jkyqwh2q5thv5nbs	0.573637431703423	1906.98134881066
did:plc:2hz623yrouda474jocnlg7r2	0.636092892544711	7215.18579439966
