did	shape	rate
did:plc:2pn34t2s2pdaoikmu7jftez5	0.733189316481429	0.00218240654346255
did:plc:2pq27nwi4hkxswzrskkdcboh	0.729007823289513	0.00320361732094335
did:plc:2pwapmv5aopc73qckdrfdb7g	0.513418107406804	0.00280861078723699
did:plc:2q24i4ootog7a3h3g3t2nai6	0.713944235704805	0.00717619464935351
did:plc:2q3khx5oyvyht6zdcpjzflge	0.811775032913769	0.0024857202760177
did:plc:2q45jkpl3zbkg3sluhtbjvnu	0.74322075613783	0.00472659641700644
did:plc:2q766zuc3cagxjp3exfzwnbe	0.675936868945552	0.00336929698082347
did:plc:2q7byg6qgjdblkfju5rtyeob	0.700841001814617	0.00405360239033017
did:plc:2qamn7fpmko5ou7qft7ijxeb	0.654801318010817	0.0028869080745389
did:plc:2qhershy6nk2cs5gm5zbii2r	0.543548364019548	0.0022652441964832
did:plc:2qntc64lrwsmohe5d7fm6hmk	0.695417537364698	0.00259543701609619
did:plc:2qoz35vsywqtjn5lgqoheeop	0.622220837243233	0.00437272516872467
did:plc:2qqhaozhcoijio56nzsozrid	1.38513546861921	0.00556081797742539
did:plc:2qqqpqrgy3p4lsfk74mit3dj	0.6183840002301	0.00230913260987711
did:plc:2qvawci5gq3s6w33eea3bni3	1.81485978336836	0.00989922861169035
did:plc:2r4n442567x537zommnr2cna	0.488159971517569	0.00339184854255229
did:plc:2r6bqdhiobj5f6vjzeeomjv6	0.661278013913	0.00329689343377812
did:plc:2r7t3fxbvtldqoxradhyqhb5	0.4709470476002	0.00211782884477941
did:plc:2r7texksbfpnwc2udi6zy2sk	0.818249694717439	0.00372676463287984
did:plc:2rctdzxtvbl3wbdmnqvzccxb	0.710722292491732	0.00200413595677122
did:plc:2rf75z2nn2nqbdzeidzu4p4n	0.767770998877935	0.00240479203937491
did:plc:2rhm7dcqzk5u4r2cjdgdgz7s	0.514094624267091	0.0025765012674938
did:plc:2rjvawo4pfbg2lpirxvzs2vl	0.54554556332834	0.00267038335047803
did:plc:2rl5apnviqbeoyfv2m7kco5u	1.43459724516622	0.00704893504832557
did:plc:2rnnah6uqwvofmht4rr5iwxv	0.778246967375003	0.00449990297077808
did:plc:2royawkctblivhaesspavgw2	1.1808817453695	0.00200705673752681
