did	xi	sigma	mu
did:plc:2jbskuctfoqbzy6547lwwfkk	0.34412651480329215	259.5454074907759	0.0
did:plc:2jcqipcd27yakldx5qr3636q	-0.606509058449659	492.71002212788	0.0
did:plc:2jgslrv7zmshjkuuvvmfiptz	-0.732290148498089	256.218097418488	0.0
did:plc:2jm5xfl3tbcmngji3dxl4ija	0.24791644799010393	302.01484455925106	0.0
did:plc:2jmyspnq5az5dpgnk2veqgwm	-0.398410243866955	191.230316519481	0.0
did:plc:2jrav4p4nqwqdp72kf5o2i74	2.7309039292947492	5.4618078585894985	2.0
did:plc:2jsolhrvcpzv63grjxuafwy6	2.687480547455405	2.687480547455405	1.0
did:plc:2juhvrsumi43ld4zo4k4zbku	-0.245881065519145	538.113817148229	0.0
did:plc:2jvhrglbws53sxdb22sejgou	-0.401836802043099	1244.93410588145	0.0
did:plc:2jx5qra6gw2z4gpbpljm4k4z	2.5882049033566648	2.5882049033566648	1.0
did:plc:2kbzfsjnt73szvctr6xsmy75	0.560856174302956	381.8697436877561	0.0
did:plc:2kdxeq5u4yf6xwp3m6o2dlq3	3.186809859736508	3.186809859736508	1.0
did:plc:2kkhhg5fe4j2fyszrxajlrjk	2.706526649613331	2.706526649613331	1.0
did:plc:2koh6n365lvj2k4jtnnpevxn	-0.135863223706982	293.879160377468	0.0
did:plc:2kskrzezhpicylhdofg75sgl	0.22056081353426052	281.54027541428246	0.0
did:plc:2ktk7f7mfzuc6zsqpc7vrnne	-0.170604913244963	281.505984107082	0.0
did:plc:2ky42gbvtxgstspotlidifwh	1.2580400515622434	1.2580400515622434	1.0
did:plc:2l7uxpqqirho5hjudeqa62fu	-0.237178031580183	643.064495932993	0.0
did:plc:2lj2ovbk2movzadm4ghpawp2	1.2036561308174965	4.814624523269986	4.0
did:plc:2lntny2pam3y7qjkqfr3z4qz	2.2467977248202287	2.2467977248202287	1.0
did:plc:2lnzohxdi7dw7z3e7747qjnm	0.3257624949985513	331.0529622728483	0.0
did:plc:2lrji4okkw7iackae577xnh5	0.14510674254010855	241.10997799515422	0.0
did:plc:2lv5zdhr6aqncw46v7zgxbio	-0.071863932726378	565.355466963884	0.0
did:plc:2lxhtfhtkpakvbdp6qyzkdrv	0.145354890798168	236.875860484646	0.0
did:plc:2lzhtb5hqihvah362p43j7wh	-0.547703788957464	118.453458184204	0.0
did:plc:2m6w3loikkt2tpvk54jj43fk	-0.345485600260692	352.848308339843	0.0
did:plc:2maeifdzjsiawobymlym5mwb	2.0629259433433766	2.0629259433433766	1.0
did:plc:2mawqdtzrznxmorwd2mptpn4	0.0304289339165014	578.535037597612	0.0
did:plc:2mdnjmtxv7dztw2xu4do3psf	0.499298813526734	74.1832281756537	0.0
did:plc:2mfdnz6ywxj5op2fbnlohjdj	2.1057784398887733	2.1057784398887733	1.0
did:plc:2mh5ljppxyxx47osccp6pxqn	2.735161184156921	2.735161184156921	1.0
did:plc:2ms44uy6bwvyeeskeznuxgny	-0.42463214084704	327.425410502113	0.0
did:plc:2mvegtjtk2f7bx7o6mn7v23l	-0.28313239536334	833.215841257713	0.0
did:plc:2mwiuffwso27hrjk2foke4rw	0.138656700278007	175.345803069984	0.0
did:plc:2mzm4isvftblgpgxgxpmjlqq	0.28278979549391603	336.069125764843	0.0
