did	meanlog	sdlog
did:plc:2sqiykw2rm2on6elq47z6i74	7.40683023975569	1.36184872976371
did:plc:2sqzvffq6actc26jpx3mxlnl	6.90714010947413	2.53078740126464
did:plc:2swv24gntfkjro56sgcismgs	6.91601417950049	1.96432580821568
did:plc:2sxwagwdbnbtsuwx5ijtcvsj	7.33269233014849	2.17542719035794
did:plc:2sxwgbuof4lbiyshjc4iyben	8.42510708167752	1.11113944001867
did:plc:2t2adxalfguxmhnwh77ckkb4	7.23409752716133	2.37845109484671
did:plc:2t65wz7ke4nwnmdwf5pv6nl6	6.94963592260911	1.92798084690875
did:plc:2tb7fkoauxv2wb25aosnomwu	6.73106363502187	2.51937020239573
did:plc:2tcaabgjrjsomqtps7l7jree	7.4271982960694	1.85584546210329
did:plc:2tdnjfyneljoivs55gqppe34	7.44261903127072	1.83219882401754
did:plc:2tfuhqcmzeu22hw6c4f63gnf	7.21796814074666	1.77253807304307
did:plc:2tipqrwshjcsnleurhe22uk3	6.66998266280512	2.0304820188031
did:plc:2tmgcusock7cnudac42mmbnb	7.40463079469839	1.9072823259333
did:plc:2toghcmd7eh2celhb6ns7etk	7.11295719410431	1.67218715457143
did:plc:2tpiak45i643xkqxqqtris2o	7.91526430409879	1.36319192754243
did:plc:2u2hz7cxv5p3mwkugaoalpcy	6.07726685591753	2.24082565725519
did:plc:2u65soqo54d42bqkphkh6q7o	8.07779697749469	1.83786569786598
did:plc:2uhkpvzwubzt4ig7dfybdudv	6.15411208446345	1.86605708839265
did:plc:2ukzn6kfoaxi6gcvd2ejfdbs	6.78816323211837	1.95590673834967
did:plc:2utofn4rquxpytszye7xkelz	7.15207984298175	2.64042786093441
did:plc:2uued5ghxzppmzntu7i6wcqj	7.62303941178387	1.95201560517682
did:plc:2uwxb6d5jgeubjnbggbqaew5	7.38193237325735	1.72913205142975
did:plc:2uxi7gz4offcyb76wjkflhjx	8.34098748746083	1.84629283204865
