did	shape	rate
did:plc:2xdk2m3anz7fuc354wch55lf	0.679556025443982	0.00284174151723331
did:plc:2xffucsoetzz3x44vpa46t6g	2.55080115597998	0.0913155521894929
did:plc:2xl22hrktmf4oxe33234lr4g	0.454983685772745	0.0034820885968157
did:plc:2xscuy6yekv2uz7cqre3n3mf	0.718339728440648	0.00231429371234946
did:plc:2xxqtlhgpcdqwgnpvrx44sof	0.600332080648058	0.00640001312774688
did:plc:2xytuzm4bwhfvrbwd6hn3edr	0.591402509500971	0.00400256434719256
did:plc:2xzk2fd6mhwnnv3y62jmb6fj	0.772438851897879	0.0130988056531533
did:plc:2y2wpdexfwthsob3n2cri4p4	0.608202940694783	0.00431279570803298
did:plc:2y47bzi7tep4mwrwdgtq6igl	0.705099173560939	0.00373314502586112
did:plc:2ybandl33hhw7p66d7poz7zh	0.673871563942992	0.00435034612612259
did:plc:2ybsijhwhlozlt7okxcolzyo	0.793970664056048	0.00374593131785118
did:plc:2ybuf6fvqttvan5lk3rdwggk	0.731276662974714	0.0037122050197998
did:plc:2ycfblocj4xjv4aaistn57rx	0.777186984860121	0.00242710480040768
did:plc:2ydjo5hs47it3f3sfo6dyqcq	0.412949246255132	0.00218427386786597
did:plc:2yeiekkozoc7emjwqglspgti	0.771118786002607	0.00565807978148195
did:plc:2yfrb7xlb2rcoqlkxsjdyfer	0.788476345261682	0.00363394847845093
did:plc:2ygvwonvkgj3goxce23tpyvx	0.473947181001419	0.00289660260452769
did:plc:2yiywyxpqwpvrvkx45p5yevo	0.492370551983276	0.00361551738258548
did:plc:2ylyud7cozqopznweilyyxws	0.666443087709153	0.00233745447834954
did:plc:2yxredrtn4vs5fqaxqbek5zd	0.561844802325985	0.00239337747587581
did:plc:2z2rwdeavl2uc5tzhqv5c3g2	0.654623111512375	0.0033158186891602
did:plc:2z5llqkxfxquemab433mrhk7	0.514914994426873	0.00241914163476116
did:plc:2zczbhjby3mgvbcynmnghfn2	1.51986211872268	0.00458617665615483
did:plc:2zfvfjcev2pknsvy73qsyo32	0.813619808852986	0.00334186294495314
did:plc:2zhcycz3n2njlu62qn7tfey7	0.683622595923141	0.00794279447513267
did:plc:2zmxikig2sj7gqaezl5gntae	0.610414760996146	0.00239988089248952
did:plc:2zq2v3h4jm25azhvwp6sqbxj	0.820941183036344	0.00204448950535707
did:plc:2zrbxctalca7vaonnhoss5q6	0.592736342850732	0.00454201925089747
did:plc:2zvt4gwccndkvtxmexmsg4fm	0.625410677001186	0.00218996944236481
did:plc:2zzknmfvlfr3xjalajw4lcm6	0.719407999747648	0.00421819770120985
did:plc:325kgedncutjruhw2wvbohxf	0.698512770608347	0.0025366243998032
did:plc:32a5xiltgd4iwxx3y4eaycee	0.632279477821982	0.00311163320842733
did:plc:32g5cql5nuhzivhiu36zy5rz	0.765002180479967	0.0068517856642669
did:plc:32lg35azbdnapgjlk33tg3jp	0.560107040872167	0.00325362409669666
did:plc:32qf5wb65rl3awpzafoyj6sg	0.740772350303789	0.0047145200600625
did:plc:333heydloc5rt3fgdkhidtlb	1.32423327655079	0.00541603814867773
did:plc:3353k3djrysmbpictr4jjyhr	1.27920921703515	0.00450203689587519
did:plc:337hsq7garah3unne6xnlkbe	0.745754892345725	0.00342637130871861
did:plc:33acnszifckz5r6nsam2tadd	0.641230362301091	0.00319235157572904
did:plc:33inionacfkwkhri6zcs7zyr	0.741353680115563	0.00245519543813758
did:plc:33j5gqo4wjsqx5f7ygy4puzb	0.714452585226859	0.00203839244027336
did:plc:33kwv2pj6lnlh2iezjee5oq7	0.723366621182688	0.00849131214050359
did:plc:33nope2dfqdl47nkziz6zg7c	0.623334504892452	0.00412244249540677
did:plc:33ovhmmh37ol4hshycelblj3	0.524272456216704	0.00264844164579081
did:plc:33sjoqj7cn66pk3oa2drzt5c	0.601013783340575	0.00348699452149236
did:plc:33x2gc6zjijfxxwt5z42a3q6	0.634567987780732	0.00355238136180792
did:plc:345ueioxvfkqnkegzkitrffr	0.516825330337946	0.00390163315323834
did:plc:34fgr33653ukmxe2zokfmmhu	0.783869430084794	0.00452876833796322
did:plc:34gprwwxiewrgnm46xivog4u	0.808316197993904	0.00238476114904539
did:plc:34i2ehvsoah5vcz5rw5rpg76	0.776758297586819	0.00561409209801229
did:plc:34isotrs7rzjd3czk44hnkxh	0.645287651386707	0.00536112956504269
